customer_id,recency,frequency,monetary,acquisition_channel,acquisition_cac,city_tier,cluster,segment
CUST05908,1022,1,1098.0,Paid Instagram,1270.06,Tier 2,0,At Risk
CUST05909,830,1,2097.0,Paid Google,624.51,Tier 1,0,At Risk
CUST05910,363,1,1376.0,Paid Instagram,1309.55,Tier 1,3,Lost / Dormant
CUST05911,880,1,1357.6,Influencer,2164.55,Tier 1,0,At Risk
CUST05912,781,2,1066.2,Paid Google,875.8,Tier 3,0,At Risk
CUST05913,773,1,1021.2,Paid Google,630.26,Tier 1,0,At Risk
CUST05914,338,1,1378.0,Organic Search,297.55,Tier 1,3,Lost / Dormant
CUST05915,702,1,1008.1,Email Referral,286.25,Tier 1,0,At Risk
CUST05916,759,1,448.2,Paid Google,754.14,Tier 1,0,At Risk
CUST05917,238,1,445.6,Paid Google,635.32,Tier 2,3,Lost / Dormant
CUST05918,603,1,1112.3,Organic Search,196.84,Tier 2,3,Lost / Dormant
CUST05919,389,1,94.05,Organic Search,145.74,Tier 3,3,Lost / Dormant
CUST05920,646,2,568.15,Influencer,1278.38,Tier 1,0,At Risk
CUST05921,836,1,339.15,Paid Google,739.03,Tier 2,0,At Risk
CUST05922,780,1,524.15,Paid Google,932.14,Tier 1,0,At Risk
CUST05923,126,3,2566.15,Email Referral,198.42,Tier 2,2,Champions
CUST05924,346,3,1425.5,Direct,126.74,Tier 1,1,Loyalists
CUST05925,619,3,1891.4,Organic Search,118.46,Tier 3,1,Loyalists
CUST05926,370,3,2999.6,Direct,52.0,Tier 3,2,Champions
CUST05927,224,1,1228.0,Paid Google,872.21,Tier 1,3,Lost / Dormant
CUST05928,732,2,1322.35,Organic Search,268.6,Tier 1,1,Loyalists
CUST05929,608,1,1467.3,Organic Search,195.68,Tier 1,3,Lost / Dormant
CUST05930,510,2,2985.3,Email Referral,240.55,Tier 2,1,Loyalists
CUST05931,734,1,378.2,Email Referral,169.92,Tier 1,0,At Risk
CUST05932,543,1,614.05,Paid Instagram,983.97,Tier 1,3,Lost / Dormant
CUST05933,686,1,853.2,Paid Google,946.04,Tier 1,0,At Risk
CUST05934,742,3,2566.1,Email Referral,200.62,Tier 1,1,Loyalists
CUST05935,649,1,2298.0,Paid Instagram,1097.73,Tier 2,1,Loyalists
CUST05936,219,1,194.1,Paid Google,887.58,Tier 1,3,Lost / Dormant
CUST05937,718,4,5546.9,Organic Search,246.74,Tier 2,2,Champions
CUST05938,291,1,1333.2,Email Referral,343.19,Tier 1,3,Lost / Dormant
CUST05939,131,2,2806.3,Email Referral,338.93,Tier 2,1,Loyalists
CUST05940,326,1,1746.2,Direct,58.56,Tier 1,3,Lost / Dormant
CUST05941,895,3,3709.0,Organic Search,256.85,Tier 1,1,Loyalists
CUST05942,696,1,1656.4,Paid Instagram,929.88,Tier 3,0,At Risk
CUST05943,427,3,2801.9,Direct,83.66,Tier 1,1,Loyalists
CUST05944,241,1,1119.0,Paid Google,936.56,Tier 2,3,Lost / Dormant
CUST05945,905,1,3252.15,Organic Search,280.94,Tier 1,0,At Risk
CUST05946,295,1,94.05,Direct,94.93,Tier 1,3,Lost / Dormant
CUST05947,416,2,1287.3500000000001,Paid Instagram,1264.78,Tier 1,3,Lost / Dormant
CUST05948,193,1,2667.4,Organic Search,112.04,Tier 1,3,Lost / Dormant
CUST05949,434,1,268.0,Organic Search,263.38,Tier 3,3,Lost / Dormant
CUST05950,540,1,873.1,Email Referral,277.24,Tier 1,3,Lost / Dormant
CUST05951,919,1,589.0,Paid Google,985.14,Tier 1,0,At Risk
CUST05952,602,1,763.2,Paid Instagram,1038.86,Tier 1,3,Lost / Dormant
CUST05953,204,1,483.1,Influencer,1848.84,Tier 2,3,Lost / Dormant
CUST05954,800,1,194.1,Paid Instagram,838.78,Tier 1,0,At Risk
CUST05955,1072,1,1028.0,Influencer,1855.25,Tier 2,0,At Risk
CUST05956,883,2,4113.2,Paid Google,636.98,Tier 1,1,Loyalists
CUST05957,433,4,5290.85,Influencer,1158.82,Tier 1,2,Champions
CUST05958,323,1,1397.0,Paid Instagram,984.72,Tier 2,3,Lost / Dormant
CUST05959,911,1,3480.75,Paid Google,816.1,Tier 2,1,Loyalists
CUST05960,995,1,1013.1,Organic Search,118.06,Tier 1,0,At Risk
CUST05961,416,2,2565.7,Direct,114.49,Tier 1,1,Loyalists
CUST05962,824,1,74.15,Paid Google,634.09,Tier 1,0,At Risk
CUST05963,973,2,3264.8,Direct,141.48,Tier 1,1,Loyalists
CUST05964,1066,1,104.0,Organic Search,265.28,Tier 2,0,At Risk
CUST05965,398,1,1423.3,Direct,107.97,Tier 1,3,Lost / Dormant
CUST05966,523,1,958.2,Email Referral,294.2,Tier 1,3,Lost / Dormant
CUST05967,554,1,634.05,Email Referral,226.98,Tier 1,3,Lost / Dormant
CUST05968,452,2,833.3,Paid Google,762.25,Tier 1,3,Lost / Dormant
CUST05969,562,2,2646.0,Email Referral,286.76,Tier 2,1,Loyalists
CUST05970,580,3,2481.9500000000003,Email Referral,159.32,Tier 1,1,Loyalists
CUST05971,360,2,613.1,Paid Google,738.96,Tier 1,3,Lost / Dormant
CUST05972,949,1,979.65,Organic Search,211.67,Tier 1,0,At Risk
CUST05973,847,1,669.0,Influencer,2067.66,Tier 1,0,At Risk
CUST05974,1014,1,1101.0,Email Referral,321.01,Tier 2,0,At Risk
CUST05975,488,2,1994.0,Influencer,1521.9,Tier 2,1,Loyalists
CUST05976,373,1,3027.3,Paid Google,992.16,Tier 2,1,Loyalists
CUST05977,239,1,1388.0,Paid Google,650.17,Tier 1,3,Lost / Dormant
CUST05978,1045,1,1410.0,Organic Search,157.13,Tier 1,0,At Risk
CUST05979,991,1,229.0,Influencer,1248.12,Tier 1,0,At Risk
CUST05980,790,2,867.3499999999999,Influencer,1581.58,Tier 1,0,At Risk
CUST05981,730,1,1848.3,Paid Instagram,847.37,Tier 1,0,At Risk
CUST05982,1062,1,342.45,Organic Search,243.86,Tier 2,0,At Risk
CUST05983,748,3,2904.8,Paid Google,645.81,Tier 2,1,Loyalists
CUST05984,362,1,438.4,Organic Search,232.82,Tier 1,3,Lost / Dormant
CUST05985,632,1,918.0,Paid Instagram,1370.94,Tier 1,0,At Risk
CUST05986,988,1,1447.0,Paid Instagram,1220.12,Tier 1,0,At Risk
CUST05987,486,1,509.1,Paid Instagram,1180.17,Tier 1,3,Lost / Dormant
CUST05988,101,2,1178.2,Paid Instagram,1139.41,Tier 2,3,Lost / Dormant
CUST05989,933,1,2594.9,Direct,117.73,Tier 2,0,At Risk
CUST05990,883,1,1738.1,Paid Google,767.32,Tier 1,0,At Risk
CUST05991,330,2,1606.3,Paid Instagram,851.01,Tier 1,1,Loyalists
CUST05992,246,1,509.1,Email Referral,162.83,Tier 1,3,Lost / Dormant
CUST05993,516,4,5039.0,Direct,139.42,Tier 1,2,Champions
CUST05994,725,2,580.7,Influencer,2102.44,Tier 1,0,At Risk
CUST05995,445,2,1679.25,Influencer,1978.72,Tier 2,1,Loyalists
CUST05996,473,1,1038.4,Direct,54.97,Tier 1,3,Lost / Dormant
CUST05997,716,2,2346.0,Paid Google,604.11,Tier 1,1,Loyalists
CUST05998,827,1,1647.3,Paid Google,793.4,Tier 1,0,At Risk
CUST05999,178,2,1945.35,Organic Search,198.41,Tier 1,1,Loyalists
CUST06000,586,1,354.0,Influencer,1227.39,Tier 1,3,Lost / Dormant
CUST06001,896,5,4981.55,Direct,106.75,Tier 2,2,Champions
CUST06002,882,2,1937.4,Paid Instagram,1242.81,Tier 1,1,Loyalists
CUST06003,825,1,899.0,Email Referral,207.94,Tier 1,0,At Risk
CUST06004,454,1,269.0,Organic Search,152.12,Tier 3,3,Lost / Dormant
CUST06005,997,2,3624.0,Email Referral,162.12,Tier 1,1,Loyalists
CUST06006,967,1,1736.4,Paid Google,934.54,Tier 1,0,At Risk
CUST06007,838,1,329.05,Paid Google,1073.68,Tier 2,0,At Risk
CUST06008,675,1,1891.0,Paid Google,932.64,Tier 1,0,At Risk
CUST06009,703,1,589.0,Paid Google,639.3,Tier 1,0,At Risk
CUST06010,870,1,269.0,Direct,107.68,Tier 1,0,At Risk
CUST06011,388,2,1521.3000000000002,Influencer,1530.58,Tier 2,1,Loyalists
CUST06012,209,1,174.05,Paid Google,641.77,Tier 1,3,Lost / Dormant
CUST06013,1011,1,614.05,Paid Google,1035.35,Tier 1,0,At Risk
CUST06014,544,1,1308.1,Organic Search,101.09,Tier 2,3,Lost / Dormant
CUST06015,804,1,737.3,Paid Instagram,1017.55,Tier 3,0,At Risk
CUST06016,496,3,3279.4,Direct,93.35,Tier 2,2,Champions
CUST06017,835,2,605.65,Organic Search,135.38,Tier 2,0,At Risk
CUST06018,911,3,2639.4,Paid Google,895.94,Tier 2,1,Loyalists
CUST06019,913,1,104.0,Influencer,1784.38,Tier 1,0,At Risk
CUST06020,282,5,3900.0,Direct,78.04,Tier 2,2,Champions
CUST06021,306,1,229.0,Paid Instagram,1155.81,Tier 1,3,Lost / Dormant
CUST06022,225,2,1777.4,Organic Search,246.9,Tier 1,1,Loyalists
CUST06023,352,2,1299.7,Paid Instagram,1005.35,Tier 2,3,Lost / Dormant
CUST06024,672,1,2281.2,Influencer,1116.01,Tier 1,0,At Risk
CUST06025,420,1,316.65,Influencer,1176.85,Tier 1,3,Lost / Dormant
CUST06026,341,1,2386.0,Organic Search,243.65,Tier 1,3,Lost / Dormant
CUST06027,281,4,4864.7,Direct,138.29,Tier 1,2,Champions
CUST06028,708,1,679.0,Paid Google,817.8,Tier 1,0,At Risk
CUST06029,740,1,144.15,Email Referral,229.31,Tier 1,0,At Risk
CUST06030,725,1,2157.0,Paid Instagram,1317.04,Tier 1,0,At Risk
CUST06031,463,1,1498.3,Email Referral,215.25,Tier 1,3,Lost / Dormant
CUST06032,821,1,309.0,Paid Google,819.6,Tier 1,0,At Risk
CUST06033,79,3,1766.3,Direct,141.48,Tier 2,1,Loyalists
CUST06034,439,1,1412.6,Direct,88.95,Tier 1,3,Lost / Dormant
CUST06035,737,2,2165.3,Direct,125.52,Tier 2,1,Loyalists
CUST06036,1033,1,174.05,Paid Google,1005.96,Tier 1,0,At Risk
CUST06037,636,2,3312.8,Email Referral,322.44,Tier 1,1,Loyalists
CUST06038,617,1,189.2,Paid Google,1088.76,Tier 2,3,Lost / Dormant
CUST06039,548,2,3558.2,Paid Instagram,1093.14,Tier 1,1,Loyalists
CUST06040,512,3,2639.3,Email Referral,172.72,Tier 1,1,Loyalists
CUST06041,448,1,2741.2,Paid Google,1048.55,Tier 2,1,Loyalists
CUST06042,553,3,3562.1499999999996,Direct,70.98,Tier 1,2,Champions
CUST06043,887,2,3428.7999999999997,Influencer,1126.8,Tier 1,1,Loyalists
CUST06044,641,1,404.15,Email Referral,212.95,Tier 1,0,At Risk
CUST06045,724,1,1967.0,Direct,134.22,Tier 1,0,At Risk
CUST06046,614,1,589.0,Paid Instagram,1280.59,Tier 1,3,Lost / Dormant
CUST06047,724,1,1418.2,Paid Instagram,1390.03,Tier 1,0,At Risk
CUST06048,1069,1,1148.3,Paid Instagram,855.55,Tier 1,0,At Risk
CUST06049,113,3,4295.1,Direct,75.83,Tier 1,2,Champions
CUST06050,449,4,4326.0,Paid Instagram,1348.52,Tier 1,2,Champions
CUST06051,379,1,1467.3,Influencer,1963.05,Tier 1,3,Lost / Dormant
CUST06052,431,3,4079.65,Paid Google,905.88,Tier 1,2,Champions
CUST06053,913,1,918.0,Organic Search,220.55,Tier 2,0,At Risk
CUST06054,675,1,1208.2,Paid Google,819.47,Tier 2,0,At Risk
CUST06055,883,1,1707.3,Paid Instagram,978.25,Tier 1,0,At Risk
CUST06056,261,1,2148.1,Influencer,1344.01,Tier 1,3,Lost / Dormant
CUST06057,652,1,399.0,Email Referral,343.58,Tier 1,0,At Risk
CUST06058,783,1,881.6,Paid Instagram,1381.24,Tier 2,0,At Risk
CUST06059,976,1,1119.0,Influencer,1929.56,Tier 1,0,At Risk
CUST06060,855,1,829.65,Paid Google,1064.54,Tier 2,0,At Risk
CUST06061,248,2,4371.2,Email Referral,345.15,Tier 1,2,Champions
CUST06062,177,2,1427.3,Paid Google,720.34,Tier 2,3,Lost / Dormant
CUST06063,379,3,1656.0,Paid Instagram,1261.11,Tier 1,1,Loyalists
CUST06064,830,1,519.0,Influencer,1956.03,Tier 1,0,At Risk
CUST06065,657,1,912.3,Direct,96.73,Tier 1,0,At Risk
CUST06066,929,1,241.65,Paid Instagram,1085.98,Tier 1,0,At Risk
CUST06067,580,1,969.1,Paid Instagram,923.1,Tier 1,3,Lost / Dormant
CUST06068,302,1,1656.0,Email Referral,342.22,Tier 1,3,Lost / Dormant
CUST06069,1066,1,524.15,Influencer,1976.86,Tier 1,0,At Risk
CUST06070,450,1,588.2,Influencer,1498.13,Tier 1,3,Lost / Dormant
CUST06071,1091,1,2714.0,Paid Instagram,1196.14,Tier 1,0,At Risk
CUST06072,391,1,269.0,Influencer,1813.81,Tier 1,3,Lost / Dormant
CUST06073,708,1,899.0,Paid Instagram,1339.23,Tier 2,0,At Risk
CUST06074,930,1,489.2,Email Referral,159.39,Tier 1,0,At Risk
CUST06075,579,1,432.0,Paid Google,811.14,Tier 2,3,Lost / Dormant
CUST06076,804,1,84.1,Paid Instagram,1166.69,Tier 1,0,At Risk
CUST06077,969,1,589.0,Paid Instagram,837.37,Tier 1,0,At Risk
CUST06078,78,3,3226.4,Organic Search,245.09,Tier 1,2,Champions
CUST06079,1050,1,286.55,Influencer,1978.17,Tier 2,0,At Risk
CUST06080,668,1,558.1,Paid Instagram,990.99,Tier 2,0,At Risk
CUST06081,446,1,839.05,Direct,55.99,Tier 1,3,Lost / Dormant
CUST06082,619,2,1909.45,Paid Google,807.51,Tier 1,1,Loyalists
CUST06083,681,2,2801.4,Organic Search,104.86,Tier 1,1,Loyalists
CUST06084,764,2,1112.35,Email Referral,184.6,Tier 1,0,At Risk
CUST06085,857,2,4094.5,Paid Google,1038.43,Tier 1,1,Loyalists
CUST06086,980,2,3059.15,Paid Google,1077.34,Tier 1,1,Loyalists
CUST06087,342,1,2276.4,Paid Instagram,1228.64,Tier 1,3,Lost / Dormant
CUST06088,411,1,1128.3,Email Referral,346.44,Tier 1,3,Lost / Dormant
CUST06089,603,4,1898.95,Direct,133.51,Tier 1,2,Champions
CUST06090,355,1,369.2,Paid Google,775.93,Tier 2,3,Lost / Dormant
CUST06091,779,1,597.3,Paid Instagram,1352.95,Tier 2,0,At Risk
CUST06092,1080,1,1170.0,Paid Google,766.03,Tier 1,0,At Risk
CUST06093,431,2,4019.2999999999997,Paid Instagram,1091.47,Tier 1,1,Loyalists
CUST06094,770,1,2156.0,Organic Search,232.8,Tier 2,0,At Risk
CUST06095,613,2,3008.75,Influencer,1291.98,Tier 1,1,Loyalists
CUST06096,792,3,3483.1,Direct,121.86,Tier 1,1,Loyalists
CUST06097,1071,1,943.1,Paid Google,1094.53,Tier 1,0,At Risk
CUST06098,858,1,844.95,Paid Google,935.46,Tier 1,0,At Risk
CUST06099,272,1,1308.1,Organic Search,207.28,Tier 1,3,Lost / Dormant
CUST06100,191,1,842.0,Paid Google,924.59,Tier 1,3,Lost / Dormant
CUST06101,1007,1,702.3,Email Referral,222.08,Tier 1,0,At Risk
CUST06102,775,1,1605.5,Influencer,1817.01,Tier 1,0,At Risk
CUST06103,603,1,269.0,Paid Google,782.82,Tier 1,3,Lost / Dormant
CUST06104,656,1,1917.6,Paid Instagram,971.22,Tier 1,0,At Risk
CUST06105,649,1,1158.0,Influencer,1765.36,Tier 1,0,At Risk
CUST06106,482,1,738.3,Paid Instagram,1035.34,Tier 1,3,Lost / Dormant
CUST06107,720,3,2339.8,Direct,59.61,Tier 1,1,Loyalists
CUST06108,341,1,598.0,Paid Instagram,1236.31,Tier 2,3,Lost / Dormant
CUST06109,771,1,499.2,Direct,121.41,Tier 1,0,At Risk
CUST06110,179,2,668.3,Organic Search,199.81,Tier 1,3,Lost / Dormant
CUST06111,634,3,1755.5500000000002,Direct,140.1,Tier 2,1,Loyalists
CUST06112,442,2,2715.1,Paid Instagram,1042.41,Tier 1,1,Loyalists
CUST06113,410,1,344.1,Paid Instagram,800.56,Tier 2,3,Lost / Dormant
CUST06114,915,1,549.05,Paid Google,829.19,Tier 1,0,At Risk
CUST06115,242,1,913.7,Paid Instagram,983.96,Tier 1,3,Lost / Dormant
CUST06116,731,1,595.6,Organic Search,163.98,Tier 1,0,At Risk
CUST06117,638,4,2125.25,Organic Search,299.19,Tier 1,2,Champions
CUST06118,75,2,2661.15,Organic Search,243.41,Tier 1,1,Loyalists
CUST06119,349,2,1892.05,Paid Google,846.77,Tier 2,1,Loyalists
CUST06120,354,1,371.55,Paid Instagram,1006.56,Tier 1,3,Lost / Dormant
CUST06121,950,2,1837.1499999999999,Organic Search,119.79,Tier 2,0,At Risk
CUST06122,842,1,2577.6,Direct,149.63,Tier 1,0,At Risk
CUST06123,301,1,579.1,Paid Google,713.95,Tier 1,3,Lost / Dormant
CUST06124,581,2,4456.65,Paid Google,1074.35,Tier 1,1,Loyalists
CUST06125,1041,1,1920.0,Email Referral,321.35,Tier 1,0,At Risk
CUST06126,419,2,2375.6,Paid Google,959.69,Tier 1,1,Loyalists
CUST06127,532,4,4691.35,Organic Search,259.02,Tier 1,2,Champions
CUST06128,485,1,747.45,Paid Instagram,1135.42,Tier 1,3,Lost / Dormant
CUST06129,841,1,344.1,Influencer,1799.66,Tier 1,0,At Risk
CUST06130,471,2,1790.5,Paid Google,902.22,Tier 1,1,Loyalists
CUST06131,339,3,2476.4,Paid Google,771.19,Tier 1,1,Loyalists
CUST06132,228,1,589.0,Paid Google,971.69,Tier 2,3,Lost / Dormant
CUST06133,737,1,1044.05,Email Referral,280.13,Tier 3,0,At Risk
CUST06134,362,1,483.1,Paid Google,945.89,Tier 2,3,Lost / Dormant
CUST06135,875,1,1168.0,Email Referral,296.75,Tier 1,0,At Risk
CUST06136,633,1,1018.4,Paid Instagram,1270.05,Tier 1,0,At Risk
CUST06137,839,2,1117.1,Organic Search,245.65,Tier 3,0,At Risk
CUST06138,991,1,229.0,Paid Instagram,909.49,Tier 2,0,At Risk
CUST06139,572,1,1332.45,Direct,75.6,Tier 1,3,Lost / Dormant
CUST06140,445,1,1129.65,Organic Search,110.37,Tier 3,3,Lost / Dormant
CUST06141,372,2,2663.0,Paid Google,922.66,Tier 1,1,Loyalists
CUST06142,871,1,1167.15,Paid Google,802.33,Tier 1,0,At Risk
CUST06143,754,1,872.15,Paid Instagram,801.99,Tier 1,0,At Risk
CUST06144,593,1,682.0,Paid Google,856.71,Tier 1,3,Lost / Dormant
CUST06145,757,1,1297.75,Influencer,2167.58,Tier 1,0,At Risk
CUST06146,897,1,1677.0,Email Referral,311.11,Tier 1,0,At Risk
CUST06147,207,1,1119.0,Paid Google,893.11,Tier 1,3,Lost / Dormant
CUST06148,249,2,4423.3,Influencer,1268.97,Tier 2,2,Champions
CUST06149,1075,1,509.0,Organic Search,260.65,Tier 1,0,At Risk
CUST06150,805,1,579.1,Paid Instagram,1280.57,Tier 1,0,At Risk
CUST06151,343,1,693.3,Organic Search,292.24,Tier 1,3,Lost / Dormant
CUST06152,304,1,510.8,Influencer,1972.28,Tier 1,3,Lost / Dormant
CUST06153,668,2,3961.2,Paid Google,908.13,Tier 2,1,Loyalists
CUST06154,449,1,2097.0,Paid Google,656.28,Tier 1,3,Lost / Dormant
CUST06155,466,2,453.1,Paid Instagram,1197.75,Tier 1,3,Lost / Dormant
CUST06156,1088,1,309.0,Paid Instagram,1181.9,Tier 1,0,At Risk
CUST06157,289,1,209.15,Email Referral,169.11,Tier 1,3,Lost / Dormant
CUST06158,240,1,938.2,Email Referral,347.26,Tier 2,3,Lost / Dormant
CUST06159,246,1,144.15,Organic Search,241.78,Tier 1,3,Lost / Dormant
CUST06160,879,2,2326.0,Organic Search,203.12,Tier 1,1,Loyalists
CUST06161,194,1,598.0,Paid Instagram,1201.0,Tier 1,3,Lost / Dormant
CUST06162,950,2,3595.4,Email Referral,239.21,Tier 1,1,Loyalists
CUST06163,787,1,104.0,Email Referral,271.74,Tier 1,0,At Risk
CUST06164,770,1,534.15,Organic Search,214.94,Tier 3,0,At Risk
CUST06165,399,4,1870.0,Organic Search,293.17,Tier 1,2,Champions
CUST06166,953,2,1654.0,Direct,95.05,Tier 2,0,At Risk
CUST06167,1089,1,1618.2,Influencer,1164.67,Tier 1,0,At Risk
CUST06168,433,1,433.0,Paid Google,995.15,Tier 2,3,Lost / Dormant
CUST06169,1076,1,2075.0,Influencer,1736.96,Tier 1,0,At Risk
CUST06170,1016,1,194.1,Paid Google,1003.01,Tier 1,0,At Risk
CUST06171,358,1,1632.45,Direct,121.64,Tier 1,3,Lost / Dormant
CUST06172,1095,1,1291.4,Organic Search,178.44,Tier 3,0,At Risk
CUST06173,621,1,229.0,Organic Search,268.83,Tier 1,3,Lost / Dormant
CUST06174,224,3,2436.15,Email Referral,278.58,Tier 1,1,Loyalists
CUST06175,750,1,803.3,Organic Search,203.93,Tier 1,0,At Risk
CUST06176,1041,1,2117.0,Paid Instagram,978.18,Tier 1,0,At Risk
CUST06177,375,1,1044.05,Paid Instagram,814.06,Tier 1,3,Lost / Dormant
CUST06178,752,1,269.0,Direct,133.75,Tier 1,0,At Risk
CUST06179,302,1,378.4,Paid Google,748.17,Tier 2,3,Lost / Dormant
CUST06180,1023,1,369.1,Organic Search,266.43,Tier 1,0,At Risk
CUST06181,273,1,1008.3,Direct,61.14,Tier 1,3,Lost / Dormant
CUST06182,893,2,1615.85,Paid Google,627.29,Tier 1,0,At Risk
CUST06183,505,1,938.2,Paid Instagram,871.05,Tier 1,3,Lost / Dormant
CUST06184,517,3,3218.3,Paid Google,651.95,Tier 1,2,Champions
CUST06185,458,1,543.3,Influencer,1153.56,Tier 1,3,Lost / Dormant
CUST06186,213,1,269.0,Email Referral,271.02,Tier 1,3,Lost / Dormant
CUST06187,775,1,1437.3,Influencer,1597.55,Tier 1,0,At Risk
CUST06188,874,1,286.55,Paid Google,910.86,Tier 1,0,At Risk
CUST06189,374,4,2258.65,Direct,142.06,Tier 3,2,Champions
CUST06190,295,1,1447.6,Paid Instagram,1141.93,Tier 2,3,Lost / Dormant
CUST06191,160,2,908.1,Paid Google,1094.0,Tier 1,3,Lost / Dormant
CUST06192,175,2,1193.05,Email Referral,226.93,Tier 2,3,Lost / Dormant
CUST06193,759,1,354.0,Paid Instagram,1258.83,Tier 1,0,At Risk
CUST06194,888,2,852.05,Paid Instagram,909.51,Tier 2,0,At Risk
CUST06195,471,1,678.0,Paid Google,1016.26,Tier 1,3,Lost / Dormant
CUST06196,282,1,1418.0,Paid Instagram,1140.74,Tier 1,3,Lost / Dormant
CUST06197,713,1,1198.2,Organic Search,181.66,Tier 2,0,At Risk
CUST06198,935,2,4035.2,Email Referral,315.94,Tier 2,1,Loyalists
CUST06199,706,1,104.0,Organic Search,260.67,Tier 2,0,At Risk
CUST06200,684,2,1237.15,Influencer,1435.8,Tier 1,1,Loyalists
CUST06201,534,1,1986.8,Organic Search,119.65,Tier 1,3,Lost / Dormant
CUST06202,485,2,1516.0,Influencer,2199.62,Tier 2,1,Loyalists
CUST06203,231,1,3523.7,Paid Google,627.17,Tier 1,1,Loyalists
CUST06204,1044,1,3477.0,Direct,132.69,Tier 1,0,At Risk
CUST06205,1011,1,947.3,Paid Google,919.34,Tier 1,0,At Risk
CUST06206,292,2,1233.6,Organic Search,221.86,Tier 1,3,Lost / Dormant
CUST06207,615,1,269.0,Email Referral,343.81,Tier 1,3,Lost / Dormant
CUST06208,810,1,2802.45,Influencer,1112.81,Tier 3,0,At Risk
CUST06209,915,1,194.1,Organic Search,101.35,Tier 1,0,At Risk
CUST06210,331,1,159.1,Paid Google,1032.42,Tier 2,3,Lost / Dormant
CUST06211,941,1,369.1,Paid Instagram,1166.46,Tier 1,0,At Risk
CUST06212,492,1,544.15,Organic Search,169.25,Tier 3,3,Lost / Dormant
CUST06213,1016,1,209.15,Direct,53.79,Tier 1,0,At Risk
CUST06214,732,3,1059.8000000000002,Paid Instagram,1301.04,Tier 2,1,Loyalists
CUST06215,439,3,2059.25,Organic Search,165.47,Tier 1,1,Loyalists
CUST06216,859,2,3400.35,Paid Google,929.36,Tier 1,1,Loyalists
CUST06217,811,1,1417.6,Paid Instagram,1272.7,Tier 1,0,At Risk
CUST06218,775,1,1420.5,Paid Instagram,1003.32,Tier 1,0,At Risk
CUST06219,716,1,1572.45,Organic Search,120.53,Tier 2,0,At Risk
CUST06220,209,2,1107.4,Direct,65.71,Tier 3,3,Lost / Dormant
CUST06221,876,1,509.0,Influencer,1366.43,Tier 1,0,At Risk
CUST06222,748,3,2635.4,Email Referral,293.47,Tier 1,1,Loyalists
CUST06223,879,2,667.1,Organic Search,213.79,Tier 1,0,At Risk
CUST06224,649,1,439.1,Paid Google,603.24,Tier 1,0,At Risk
CUST06225,665,1,552.45,Paid Instagram,1314.01,Tier 1,0,At Risk
CUST06226,782,1,309.0,Direct,67.07,Tier 2,0,At Risk
CUST06227,904,1,1607.0,Influencer,1482.03,Tier 1,0,At Risk
CUST06228,326,1,3027.0,Email Referral,303.23,Tier 1,1,Loyalists
CUST06229,560,2,1292.2,Email Referral,226.11,Tier 1,1,Loyalists
CUST06230,247,1,773.2,Influencer,1559.87,Tier 1,3,Lost / Dormant
CUST06231,625,1,269.0,Direct,52.01,Tier 1,3,Lost / Dormant
CUST06232,571,2,1023.0999999999999,Organic Search,297.64,Tier 1,1,Loyalists
CUST06233,153,2,831.4000000000001,Email Referral,338.63,Tier 1,3,Lost / Dormant
CUST06234,536,1,2995.5,Email Referral,285.13,Tier 1,1,Loyalists
CUST06235,644,1,144.15,Paid Instagram,1152.71,Tier 3,0,At Risk
CUST06236,388,1,3245.25,Email Referral,216.55,Tier 3,1,Loyalists
CUST06237,258,2,1161.35,Email Referral,306.56,Tier 1,3,Lost / Dormant
CUST06238,755,1,176.65,Email Referral,299.55,Tier 1,0,At Risk
CUST06239,519,3,2376.25,Email Referral,207.63,Tier 1,1,Loyalists
CUST06240,775,3,3365.0,Direct,65.32,Tier 2,1,Loyalists
CUST06241,196,2,1876.4,Email Referral,201.28,Tier 1,1,Loyalists
CUST06242,393,1,1858.0,Influencer,1234.23,Tier 1,3,Lost / Dormant
CUST06243,191,1,1078.0,Influencer,1148.8,Tier 2,3,Lost / Dormant
CUST06244,786,2,1723.8500000000001,Organic Search,107.39,Tier 1,1,Loyalists
CUST06245,940,1,518.2,Influencer,1177.66,Tier 1,0,At Risk
CUST06246,384,1,380.8,Paid Instagram,1104.11,Tier 1,3,Lost / Dormant
CUST06247,842,1,668.2,Organic Search,138.13,Tier 1,0,At Risk
CUST06248,430,1,286.55,Organic Search,282.58,Tier 1,3,Lost / Dormant
CUST06249,943,2,3492.4,Organic Search,163.82,Tier 1,1,Loyalists
CUST06250,432,2,3819.15,Organic Search,251.94,Tier 2,1,Loyalists
CUST06251,1001,1,1858.0,Influencer,1103.99,Tier 2,0,At Risk
CUST06252,845,2,1327.5,Direct,52.57,Tier 1,0,At Risk
CUST06253,417,1,229.1,Direct,76.11,Tier 1,3,Lost / Dormant
CUST06254,979,1,94.05,Paid Instagram,904.27,Tier 2,0,At Risk
CUST06255,419,2,3683.7,Paid Instagram,934.19,Tier 2,1,Loyalists
CUST06256,378,4,4416.3,Organic Search,160.89,Tier 1,2,Champions
CUST06257,488,1,1627.45,Paid Instagram,1142.0,Tier 3,3,Lost / Dormant
CUST06258,251,2,2966.4,Influencer,1228.97,Tier 1,1,Loyalists
CUST06259,555,1,747.6,Paid Instagram,1083.51,Tier 2,3,Lost / Dormant
