customer_id,acquisition_date,acquisition_channel,acquisition_cac,city,city_tier,age,gender,preferred_category
CUST07397,2023-01-16,Paid Google,824.28,Ahmedabad,Tier 1,24,Male,Personal Care
CUST07398,2022-03-09,Paid Instagram,1142.44,Pune,Tier 1,30,Male,Skincare
CUST07399,2024-01-09,Influencer,1101.15,Kolkata,Tier 1,49,Male,Skincare
CUST07400,2023-10-25,Paid Instagram,1317.08,Hyderabad,Tier 1,28,Male,Supplements
CUST07401,2023-03-30,Paid Google,1023.85,Chennai,Tier 1,30,Female,Skincare
CUST07402,2023-07-13,Paid Instagram,1182.28,Chennai,Tier 1,20,Female,Supplements
CUST07403,2022-12-15,Paid Google,753.76,Lucknow,Tier 2,23,Male,Personal Care
CUST07404,2024-01-21,Influencer,1434.43,Lucknow,Tier 2,50,Female,Supplements
CUST07405,2022-07-18,Organic Search,101.54,Ahmedabad,Tier 1,27,Female,Personal Care
CUST07406,2022-01-27,Influencer,1327.72,Ahmedabad,Tier 1,41,Female,Personal Care
CUST07407,2024-03-15,Influencer,1460.45,Lucknow,Tier 2,42,Male,Haircare
CUST07408,2022-05-27,Paid Instagram,1371.99,Delhi,Tier 1,36,Female,Skincare
CUST07409,2022-06-03,Paid Instagram,1387.08,Delhi,Tier 1,41,Female,Skincare
CUST07410,2023-03-08,Paid Instagram,1251.48,Hyderabad,Tier 1,41,Male,Skincare
CUST07411,2024-05-08,Influencer,1506.86,Chandigarh,Tier 2,46,Female,Supplements
CUST07412,2022-06-04,Organic Search,184.79,Ahmedabad,Tier 1,29,Female,Supplements
CUST07413,2023-03-15,Influencer,2178.05,Mumbai,Tier 1,27,Male,Skincare
CUST07414,2022-03-13,Influencer,1258.94,Mumbai,Tier 1,38,Female,Personal Care
CUST07415,2023-10-07,Paid Google,893.77,Hyderabad,Tier 1,42,Female,Haircare
CUST07416,2024-02-14,Organic Search,227.93,Jaipur,Tier 2,30,Female,Haircare
CUST07417,2023-06-24,Organic Search,185.91,Hyderabad,Tier 1,50,Female,Personal Care
CUST07418,2024-03-20,Influencer,1480.05,Chennai,Tier 1,25,Male,Haircare
CUST07419,2024-01-08,Influencer,1692.37,Hyderabad,Tier 1,42,Female,Haircare
CUST07420,2022-02-08,Paid Instagram,1296.76,Chennai,Tier 1,33,Female,Personal Care
CUST07421,2023-10-09,Paid Instagram,868.4,Bengaluru,Tier 1,51,Female,Supplements
CUST07422,2023-09-04,Direct,116.69,Hyderabad,Tier 1,31,Male,Haircare
CUST07423,2024-05-07,Influencer,1897.17,Jaipur,Tier 2,21,Female,Personal Care
CUST07424,2024-01-07,Paid Instagram,1197.6,Delhi,Tier 1,45,Female,Skincare
CUST07425,2023-04-06,Email Referral,241.38,Hyderabad,Tier 1,46,Male,Personal Care
CUST07426,2023-11-18,Direct,120.12,Kolkata,Tier 1,48,Female,Skincare
CUST07427,2022-02-16,Direct,107.62,Bengaluru,Tier 1,34,Male,Haircare
CUST07428,2023-01-06,Paid Instagram,1091.54,Delhi,Tier 1,20,Male,Haircare
CUST07429,2022-05-24,Direct,55.53,Bengaluru,Tier 1,33,Female,Supplements
CUST07430,2023-12-11,Direct,68.78,Hyderabad,Tier 1,40,Female,Supplements
CUST07431,2022-04-24,Organic Search,264.77,Pune,Tier 1,43,Female,Haircare
CUST07432,2022-01-22,Influencer,2138.86,Hyderabad,Tier 1,48,Female,Personal Care
CUST07433,2022-07-28,Paid Google,774.12,Pune,Tier 1,27,Male,Supplements
CUST07434,2023-04-22,Paid Instagram,1357.25,Mumbai,Tier 1,37,Male,Supplements
CUST07435,2024-06-13,Influencer,1129.72,Jaipur,Tier 2,50,Female,Haircare
CUST07436,2022-10-02,Email Referral,325.3,Ahmedabad,Tier 1,38,Male,Supplements
CUST07437,2022-10-01,Paid Instagram,986.28,Pune,Tier 1,47,Male,Supplements
CUST07438,2023-05-15,Organic Search,145.14,Bengaluru,Tier 1,36,Male,Supplements
CUST07439,2023-01-26,Paid Instagram,1171.17,Lucknow,Tier 2,43,Female,Skincare
CUST07440,2024-01-09,Influencer,1765.72,Chandigarh,Tier 2,46,Female,Haircare
CUST07441,2023-12-16,Paid Instagram,1322.15,Hyderabad,Tier 1,42,Male,Skincare
CUST07442,2022-11-28,Organic Search,147.39,Kochi,Tier 2,20,Female,Personal Care
CUST07443,2023-04-17,Paid Instagram,1245.29,Jaipur,Tier 2,48,Male,Personal Care
CUST07444,2023-12-11,Organic Search,212.6,Hyderabad,Tier 1,52,Male,Supplements
CUST07445,2023-01-02,Paid Instagram,1132.45,Delhi,Tier 1,18,Female,Personal Care
CUST07446,2024-06-12,Influencer,1937.84,Mumbai,Tier 1,20,Female,Skincare
CUST07447,2023-02-17,Paid Instagram,1262.18,Pune,Tier 1,23,Male,Supplements
CUST07448,2022-12-21,Influencer,1340.95,Chandigarh,Tier 2,28,Male,Supplements
CUST07449,2022-12-31,Paid Google,769.36,Kochi,Tier 2,31,Female,Skincare
CUST07450,2023-07-03,Paid Google,754.57,Nagpur,Tier 3,23,Female,Supplements
CUST07451,2023-04-03,Organic Search,219.94,Hyderabad,Tier 1,31,Male,Haircare
CUST07452,2022-11-21,Influencer,1459.86,Hyderabad,Tier 1,20,Female,Supplements
CUST07453,2023-11-21,Organic Search,219.55,Kolkata,Tier 1,22,Female,Personal Care
CUST07454,2022-08-02,Email Referral,172.39,Hyderabad,Tier 1,22,Male,Personal Care
CUST07455,2023-12-23,Paid Google,924.06,Jaipur,Tier 2,22,Female,Haircare
CUST07456,2023-12-05,Direct,129.48,Bengaluru,Tier 1,32,Male,Haircare
CUST07457,2022-11-18,Paid Instagram,1064.48,Mumbai,Tier 1,51,Female,Personal Care
CUST07458,2023-08-14,Paid Instagram,940.74,Indore,Tier 3,29,Female,Skincare
CUST07459,2022-03-18,Paid Google,623.67,Chennai,Tier 1,42,Male,Haircare
CUST07460,2023-08-08,Organic Search,230.52,Mumbai,Tier 1,21,Female,Supplements
CUST07461,2023-06-25,Organic Search,165.19,Pune,Tier 1,22,Female,Supplements
CUST07462,2022-01-16,Paid Google,720.91,Pune,Tier 1,45,Female,Supplements
CUST07463,2023-09-30,Influencer,2094.92,Jaipur,Tier 2,21,Male,Supplements
CUST07464,2023-04-14,Paid Google,835.96,Bengaluru,Tier 1,39,Female,Haircare
CUST07465,2024-05-28,Paid Instagram,1236.06,Jaipur,Tier 2,41,Female,Skincare
CUST07466,2022-11-13,Influencer,1530.47,Bengaluru,Tier 1,24,Female,Skincare
CUST07467,2024-06-29,Paid Instagram,1203.67,Chandigarh,Tier 2,32,Male,Skincare
CUST07468,2023-10-06,Paid Google,788.07,Bengaluru,Tier 1,21,Male,Supplements
CUST07469,2022-12-24,Paid Instagram,1300.66,Pune,Tier 1,41,Male,Personal Care
CUST07470,2023-05-12,Paid Google,887.24,Chennai,Tier 1,48,Female,Haircare
CUST07471,2023-09-09,Influencer,1393.21,Bengaluru,Tier 1,47,Female,Skincare
CUST07472,2022-11-30,Organic Search,116.53,Surat,Tier 2,42,Male,Skincare
CUST07473,2022-01-28,Influencer,1564.85,Mumbai,Tier 1,35,Female,Supplements
CUST07474,2023-11-23,Paid Instagram,901.0,Ahmedabad,Tier 1,24,Female,Skincare
CUST07475,2023-10-26,Paid Instagram,1204.24,Hyderabad,Tier 1,33,Female,Haircare
CUST07476,2023-07-20,Direct,71.92,Mumbai,Tier 1,33,Female,Haircare
CUST07477,2022-09-27,Paid Instagram,897.49,Bengaluru,Tier 1,49,Female,Skincare
CUST07478,2023-01-31,Paid Instagram,917.65,Delhi,Tier 1,29,Female,Supplements
CUST07479,2024-04-02,Organic Search,163.98,Bengaluru,Tier 1,43,Female,Skincare
CUST07480,2022-12-08,Organic Search,108.15,Chandigarh,Tier 2,21,Male,Supplements
CUST07481,2023-12-18,Direct,104.45,Kolkata,Tier 1,38,Female,Supplements
CUST07482,2022-02-24,Email Referral,320.65,Chandigarh,Tier 2,35,Female,Supplements
CUST07483,2022-04-20,Influencer,1154.26,Chennai,Tier 1,48,Female,Supplements
CUST07484,2024-01-12,Organic Search,259.82,Chandigarh,Tier 2,51,Other,Skincare
CUST07485,2024-02-15,Paid Google,1091.3,Lucknow,Tier 2,25,Male,Supplements
CUST07486,2022-04-05,Paid Google,928.91,Surat,Tier 2,39,Female,Personal Care
CUST07487,2022-01-04,Paid Instagram,1044.0,Surat,Tier 2,41,Female,Haircare
CUST07488,2023-02-05,Direct,105.33,Hyderabad,Tier 1,36,Male,Supplements
CUST07489,2022-08-29,Organic Search,226.76,Jaipur,Tier 2,43,Female,Personal Care
CUST07490,2023-01-05,Paid Google,1044.73,Pune,Tier 1,20,Female,Haircare
CUST07491,2024-03-03,Paid Google,716.5,Jaipur,Tier 2,24,Male,Haircare
CUST07492,2023-03-16,Paid Instagram,1106.22,Indore,Tier 3,37,Female,Skincare
CUST07493,2023-02-06,Influencer,1523.42,Mumbai,Tier 1,28,Female,Haircare
CUST07494,2023-12-31,Paid Google,1070.24,Bengaluru,Tier 1,41,Male,Haircare
CUST07495,2023-01-05,Paid Instagram,919.8,Mumbai,Tier 1,30,Female,Skincare
CUST07496,2023-03-31,Email Referral,182.77,Surat,Tier 2,50,Female,Haircare
CUST07497,2023-04-13,Paid Google,888.82,Indore,Tier 3,30,Female,Haircare
CUST07498,2023-09-28,Paid Instagram,1248.32,Surat,Tier 2,48,Male,Skincare
CUST07499,2024-06-07,Organic Search,132.1,Hyderabad,Tier 1,28,Female,Supplements
CUST07500,2023-06-20,Organic Search,286.6,Nagpur,Tier 3,35,Male,Skincare
CUST07501,2023-12-24,Paid Instagram,1217.73,Kolkata,Tier 1,49,Female,Personal Care
CUST07502,2022-10-08,Paid Google,825.81,Mumbai,Tier 1,48,Female,Personal Care
CUST07503,2023-05-14,Paid Instagram,1004.93,Bengaluru,Tier 1,49,Female,Skincare
CUST07504,2023-06-03,Paid Google,970.39,Surat,Tier 2,34,Female,Skincare
CUST07505,2022-02-08,Paid Instagram,956.42,Pune,Tier 1,38,Female,Haircare
CUST07506,2023-01-13,Paid Google,856.94,Chandigarh,Tier 2,45,Female,Supplements
CUST07507,2023-03-13,Paid Instagram,852.28,Lucknow,Tier 2,46,Female,Personal Care
CUST07508,2022-05-01,Paid Google,762.71,Bengaluru,Tier 1,33,Female,Supplements
CUST07509,2022-01-21,Email Referral,221.88,Mumbai,Tier 1,24,Female,Skincare
CUST07510,2022-11-02,Paid Google,775.35,Nagpur,Tier 3,48,Female,Personal Care
CUST07511,2023-06-15,Paid Google,961.92,Bengaluru,Tier 1,23,Female,Skincare
CUST07512,2023-06-03,Organic Search,223.73,Mumbai,Tier 1,49,Female,Supplements
CUST07513,2022-04-15,Influencer,1429.0,Ahmedabad,Tier 1,40,Female,Supplements
CUST07514,2023-08-20,Paid Instagram,1190.9,Lucknow,Tier 2,38,Female,Haircare
CUST07515,2024-05-28,Influencer,1703.95,Delhi,Tier 1,47,Female,Personal Care
CUST07516,2022-03-21,Paid Google,858.73,Lucknow,Tier 2,52,Female,Skincare
CUST07517,2023-07-08,Paid Google,669.96,Bengaluru,Tier 1,47,Male,Haircare
CUST07518,2022-01-24,Organic Search,220.83,Lucknow,Tier 2,47,Male,Supplements
CUST07519,2023-01-30,Organic Search,168.08,Bengaluru,Tier 1,33,Female,Skincare
CUST07520,2022-01-03,Paid Google,956.6,Delhi,Tier 1,25,Male,Skincare
CUST07521,2024-05-08,Influencer,1353.85,Chennai,Tier 1,21,Female,Personal Care
CUST07522,2023-01-22,Organic Search,298.94,Delhi,Tier 1,47,Female,Haircare
CUST07523,2022-08-16,Email Referral,272.62,Lucknow,Tier 2,38,Female,Haircare
CUST07524,2023-10-27,Paid Instagram,826.91,Bengaluru,Tier 1,21,Female,Haircare
CUST07525,2022-12-02,Paid Google,682.15,Lucknow,Tier 2,41,Female,Haircare
CUST07526,2024-03-23,Paid Instagram,1006.39,Jaipur,Tier 2,31,Male,Personal Care
CUST07527,2024-02-27,Email Referral,223.83,Bengaluru,Tier 1,30,Male,Supplements
CUST07528,2023-08-25,Email Referral,179.01,Hyderabad,Tier 1,21,Male,Skincare
CUST07529,2023-09-17,Organic Search,241.32,Pune,Tier 1,28,Female,Skincare
CUST07530,2022-04-02,Organic Search,239.84,Delhi,Tier 1,25,Male,Personal Care
CUST07531,2024-03-21,Paid Google,907.46,Mumbai,Tier 1,23,Male,Personal Care
CUST07532,2022-11-14,Paid Google,1086.73,Kolkata,Tier 1,28,Male,Supplements
CUST07533,2022-06-27,Email Referral,158.43,Hyderabad,Tier 1,26,Female,Haircare
CUST07534,2023-06-18,Paid Instagram,1016.0,Delhi,Tier 1,47,Female,Haircare
CUST07535,2023-09-04,Influencer,1730.44,Bengaluru,Tier 1,41,Male,Haircare
CUST07536,2022-03-07,Paid Instagram,967.24,Ahmedabad,Tier 1,49,Female,Supplements
CUST07537,2023-04-15,Organic Search,173.24,Bengaluru,Tier 1,24,Female,Supplements
CUST07538,2022-07-26,Direct,92.82,Chennai,Tier 1,44,Female,Personal Care
CUST07539,2022-03-24,Paid Instagram,846.97,Kolkata,Tier 1,26,Male,Haircare
CUST07540,2024-02-18,Paid Instagram,1379.37,Kochi,Tier 2,49,Female,Haircare
CUST07541,2023-11-28,Organic Search,135.71,Jaipur,Tier 2,37,Female,Haircare
CUST07542,2022-12-10,Email Referral,305.1,Bengaluru,Tier 1,39,Male,Personal Care
CUST07543,2023-06-03,Paid Google,914.35,Chennai,Tier 1,45,Male,Haircare
CUST07544,2022-05-11,Influencer,1508.81,Bengaluru,Tier 1,36,Female,Haircare
CUST07545,2023-12-07,Direct,125.55,Delhi,Tier 1,29,Male,Supplements
CUST07546,2022-07-20,Paid Instagram,971.92,Ahmedabad,Tier 1,42,Female,Skincare
CUST07547,2023-03-19,Direct,122.38,Kochi,Tier 2,27,Other,Supplements
CUST07548,2023-01-02,Influencer,1452.98,Hyderabad,Tier 1,24,Female,Skincare
CUST07549,2022-03-20,Organic Search,142.67,Mumbai,Tier 1,19,Female,Skincare
CUST07550,2022-08-03,Organic Search,292.24,Pune,Tier 1,24,Female,Personal Care
CUST07551,2022-08-18,Influencer,1268.62,Mumbai,Tier 1,40,Male,Skincare
CUST07552,2022-05-10,Paid Google,804.64,Kochi,Tier 2,32,Male,Personal Care
CUST07553,2024-02-04,Organic Search,158.99,Mumbai,Tier 1,38,Female,Personal Care
CUST07554,2023-10-24,Paid Instagram,993.11,Mumbai,Tier 1,43,Female,Personal Care
CUST07555,2023-05-28,Influencer,1942.36,Jaipur,Tier 2,23,Male,Supplements
CUST07556,2022-04-13,Organic Search,184.54,Delhi,Tier 1,37,Female,Haircare
CUST07557,2023-02-07,Organic Search,171.07,Delhi,Tier 1,35,Female,Skincare
CUST07558,2024-01-05,Paid Instagram,1241.66,Bengaluru,Tier 1,30,Female,Supplements
CUST07559,2023-08-05,Paid Google,687.99,Hyderabad,Tier 1,24,Female,Supplements
CUST07560,2023-04-10,Paid Google,1069.64,Indore,Tier 3,48,Female,Haircare
CUST07561,2022-01-07,Organic Search,275.77,Surat,Tier 2,39,Female,Skincare
CUST07562,2023-08-21,Direct,112.25,Delhi,Tier 1,52,Female,Skincare
CUST07563,2023-01-18,Influencer,1865.45,Mumbai,Tier 1,45,Female,Personal Care
CUST07564,2023-09-14,Influencer,1834.67,Pune,Tier 1,24,Other,Skincare
CUST07565,2023-10-05,Email Referral,262.39,Pune,Tier 1,47,Female,Skincare
CUST07566,2023-11-07,Paid Instagram,1217.56,Mumbai,Tier 1,18,Female,Supplements
CUST07567,2022-12-11,Paid Instagram,1308.85,Mumbai,Tier 1,38,Female,Personal Care
CUST07568,2023-04-09,Direct,70.44,Delhi,Tier 1,28,Male,Skincare
CUST07569,2024-03-04,Paid Instagram,1162.72,Jaipur,Tier 2,44,Male,Personal Care
CUST07570,2023-06-30,Email Referral,257.87,Bengaluru,Tier 1,35,Female,Skincare
CUST07571,2022-03-10,Paid Google,935.62,Mumbai,Tier 1,43,Female,Skincare
CUST07572,2023-09-23,Paid Google,830.83,Delhi,Tier 1,43,Male,Supplements
CUST07573,2022-03-22,Organic Search,170.73,Mumbai,Tier 1,49,Female,Skincare
CUST07574,2023-11-28,Direct,116.12,Mumbai,Tier 1,27,Female,Personal Care
CUST07575,2023-10-07,Paid Instagram,1146.93,Chennai,Tier 1,39,Female,Personal Care
CUST07576,2022-12-06,Organic Search,159.88,Surat,Tier 2,34,Male,Haircare
CUST07577,2023-08-04,Paid Instagram,1000.05,Bengaluru,Tier 1,24,Female,Personal Care
CUST07578,2022-05-23,Paid Instagram,1256.76,Ahmedabad,Tier 1,50,Female,Skincare
CUST07579,2022-02-18,Organic Search,274.56,Ahmedabad,Tier 1,25,Female,Supplements
CUST07580,2022-10-26,Organic Search,257.51,Mumbai,Tier 1,40,Female,Skincare
CUST07581,2023-11-22,Organic Search,225.85,Delhi,Tier 1,28,Other,Personal Care
CUST07582,2024-03-13,Direct,57.22,Hyderabad,Tier 1,29,Female,Personal Care
CUST07583,2022-05-19,Paid Google,733.47,Bengaluru,Tier 1,32,Male,Haircare
CUST07584,2022-08-05,Paid Google,961.95,Pune,Tier 1,18,Male,Haircare
CUST07585,2023-07-04,Paid Google,826.77,Kochi,Tier 2,35,Female,Haircare
CUST07586,2023-12-18,Direct,123.23,Ahmedabad,Tier 1,43,Female,Supplements
CUST07587,2022-07-10,Organic Search,262.61,Hyderabad,Tier 1,45,Female,Haircare
CUST07588,2022-04-11,Paid Instagram,1129.36,Chennai,Tier 1,28,Female,Personal Care
CUST07589,2022-09-23,Paid Google,989.67,Surat,Tier 2,52,Female,Personal Care
CUST07590,2022-01-09,Paid Instagram,1305.24,Pune,Tier 1,18,Female,Haircare
CUST07591,2022-04-14,Paid Google,943.14,Lucknow,Tier 2,22,Female,Supplements
CUST07592,2022-08-30,Organic Search,110.98,Mumbai,Tier 1,40,Male,Haircare
CUST07593,2023-05-01,Influencer,1528.2,Mumbai,Tier 1,37,Male,Haircare
CUST07594,2023-05-06,Influencer,1705.37,Chandigarh,Tier 2,29,Male,Haircare
CUST07595,2023-05-20,Influencer,1853.12,Mumbai,Tier 1,38,Female,Haircare
CUST07596,2022-07-24,Paid Instagram,911.82,Chandigarh,Tier 2,42,Female,Personal Care
CUST07597,2024-02-21,Paid Google,1050.57,Delhi,Tier 1,30,Male,Haircare
CUST07598,2022-04-13,Paid Instagram,1156.91,Bengaluru,Tier 1,50,Female,Supplements
CUST07599,2024-02-08,Direct,80.11,Jaipur,Tier 2,27,Female,Personal Care
CUST07600,2023-01-12,Paid Instagram,927.36,Bengaluru,Tier 1,19,Other,Supplements
CUST07601,2022-05-01,Organic Search,171.16,Delhi,Tier 1,42,Male,Haircare
CUST07602,2023-12-28,Email Referral,249.23,Bengaluru,Tier 1,31,Female,Personal Care
CUST07603,2023-12-24,Email Referral,166.69,Delhi,Tier 1,37,Female,Haircare
CUST07604,2023-10-17,Influencer,1253.13,Mumbai,Tier 1,38,Male,Supplements
CUST07605,2022-11-25,Influencer,2006.26,Kolkata,Tier 1,46,Male,Haircare
CUST07606,2023-09-03,Organic Search,171.06,Lucknow,Tier 2,46,Female,Haircare
CUST07607,2022-08-15,Direct,61.93,Bengaluru,Tier 1,49,Female,Personal Care
CUST07608,2023-03-20,Paid Google,671.83,Bengaluru,Tier 1,22,Female,Skincare
CUST07609,2022-09-25,Paid Instagram,1101.82,Indore,Tier 3,18,Male,Personal Care
CUST07610,2022-01-15,Email Referral,189.37,Mumbai,Tier 1,49,Male,Haircare
CUST07611,2023-08-08,Organic Search,120.44,Mumbai,Tier 1,19,Male,Haircare
CUST07612,2023-09-12,Paid Google,700.5,Pune,Tier 1,44,Male,Haircare
CUST07613,2022-06-06,Influencer,1306.25,Kolkata,Tier 1,43,Male,Supplements
CUST07614,2022-10-19,Organic Search,197.29,Delhi,Tier 1,50,Male,Personal Care
CUST07615,2023-03-20,Organic Search,161.16,Hyderabad,Tier 1,48,Male,Haircare
CUST07616,2023-06-11,Paid Google,697.24,Hyderabad,Tier 1,23,Male,Haircare
CUST07617,2023-05-15,Paid Instagram,1136.57,Pune,Tier 1,26,Male,Personal Care
CUST07618,2023-10-19,Paid Instagram,1199.77,Kochi,Tier 2,48,Female,Personal Care
CUST07619,2024-05-27,Paid Instagram,1173.85,Pune,Tier 1,52,Female,Supplements
CUST07620,2022-12-30,Organic Search,124.64,Hyderabad,Tier 1,44,Male,Haircare
CUST07621,2023-08-21,Influencer,2172.15,Kochi,Tier 2,27,Female,Personal Care
CUST07622,2022-07-08,Influencer,2167.76,Lucknow,Tier 2,47,Female,Personal Care
CUST07623,2024-03-08,Paid Instagram,806.46,Mumbai,Tier 1,42,Female,Supplements
CUST07624,2023-09-28,Organic Search,131.6,Surat,Tier 2,39,Male,Personal Care
CUST07625,2022-02-17,Influencer,1655.15,Chandigarh,Tier 2,20,Female,Skincare
CUST07626,2024-04-13,Paid Instagram,1262.16,Ahmedabad,Tier 1,36,Male,Personal Care
CUST07627,2024-04-17,Organic Search,252.28,Kolkata,Tier 1,22,Female,Skincare
CUST07628,2022-08-06,Paid Instagram,1305.79,Mumbai,Tier 1,26,Male,Supplements
CUST07629,2024-05-02,Organic Search,274.43,Bengaluru,Tier 1,24,Male,Haircare
CUST07630,2022-06-07,Influencer,1138.71,Nagpur,Tier 3,27,Female,Skincare
CUST07631,2022-09-06,Email Referral,260.69,Bengaluru,Tier 1,32,Female,Supplements
CUST07632,2023-12-17,Paid Instagram,944.66,Mumbai,Tier 1,49,Male,Personal Care
CUST07633,2022-09-07,Direct,116.14,Chennai,Tier 1,28,Female,Personal Care
CUST07634,2023-03-25,Paid Google,1010.81,Kochi,Tier 2,33,Female,Supplements
CUST07635,2023-08-31,Paid Instagram,1285.88,Jaipur,Tier 2,44,Female,Supplements
CUST07636,2022-09-24,Paid Google,788.4,Jaipur,Tier 2,47,Female,Skincare
CUST07637,2022-06-08,Email Referral,226.42,Lucknow,Tier 2,22,Female,Supplements
CUST07638,2023-09-22,Email Referral,267.52,Pune,Tier 1,46,Female,Haircare
CUST07639,2023-06-11,Email Referral,191.7,Mumbai,Tier 1,18,Female,Haircare
CUST07640,2022-08-12,Direct,149.97,Pune,Tier 1,23,Female,Skincare
CUST07641,2022-03-19,Organic Search,226.59,Ahmedabad,Tier 1,44,Female,Haircare
CUST07642,2022-12-12,Paid Instagram,1399.21,Nagpur,Tier 3,35,Female,Supplements
CUST07643,2022-10-17,Paid Instagram,1308.14,Bengaluru,Tier 1,28,Female,Haircare
CUST07644,2024-06-27,Influencer,1106.57,Ahmedabad,Tier 1,51,Female,Supplements
CUST07645,2022-04-25,Organic Search,181.87,Jaipur,Tier 2,42,Female,Personal Care
CUST07646,2022-10-07,Email Referral,253.93,Lucknow,Tier 2,51,Male,Skincare
CUST07647,2023-11-02,Direct,73.26,Ahmedabad,Tier 1,33,Female,Haircare
CUST07648,2024-01-24,Influencer,1883.12,Bengaluru,Tier 1,36,Female,Haircare
CUST07649,2022-06-12,Influencer,2038.33,Delhi,Tier 1,39,Female,Skincare
CUST07650,2022-05-12,Organic Search,275.4,Bengaluru,Tier 1,52,Female,Supplements
CUST07651,2023-03-18,Paid Instagram,1095.84,Delhi,Tier 1,22,Other,Skincare
CUST07652,2024-03-17,Paid Google,957.28,Jaipur,Tier 2,44,Male,Supplements
CUST07653,2022-04-19,Email Referral,184.12,Lucknow,Tier 2,21,Male,Skincare
CUST07654,2024-06-27,Organic Search,220.79,Delhi,Tier 1,24,Male,Supplements
CUST07655,2024-05-09,Organic Search,173.53,Mumbai,Tier 1,23,Male,Skincare
CUST07656,2023-01-29,Paid Instagram,914.79,Mumbai,Tier 1,41,Female,Supplements
CUST07657,2023-08-30,Organic Search,201.87,Indore,Tier 3,50,Female,Skincare
CUST07658,2022-02-19,Email Referral,319.82,Chennai,Tier 1,33,Female,Haircare
CUST07659,2023-02-13,Email Referral,226.51,Chennai,Tier 1,21,Female,Skincare
CUST07660,2023-08-21,Paid Google,864.34,Delhi,Tier 1,35,Male,Personal Care
CUST07661,2023-07-13,Direct,111.57,Mumbai,Tier 1,52,Female,Personal Care
CUST07662,2023-03-31,Organic Search,169.62,Kolkata,Tier 1,23,Female,Supplements
CUST07663,2022-01-02,Influencer,1710.23,Nagpur,Tier 3,29,Other,Haircare
CUST07664,2022-08-09,Direct,57.86,Mumbai,Tier 1,37,Male,Haircare
CUST07665,2024-06-26,Paid Google,1015.5,Lucknow,Tier 2,37,Male,Skincare
CUST07666,2022-10-30,Paid Google,883.54,Bengaluru,Tier 1,52,Male,Supplements
CUST07667,2022-12-02,Paid Instagram,932.64,Pune,Tier 1,19,Male,Skincare
CUST07668,2023-03-06,Influencer,1903.42,Chennai,Tier 1,32,Female,Supplements
CUST07669,2022-09-22,Paid Instagram,1018.42,Mumbai,Tier 1,23,Female,Skincare
CUST07670,2023-03-30,Paid Instagram,1315.35,Jaipur,Tier 2,22,Female,Personal Care
CUST07671,2022-04-19,Organic Search,244.67,Bengaluru,Tier 1,35,Male,Supplements
CUST07672,2023-07-06,Email Referral,177.1,Ahmedabad,Tier 1,19,Male,Personal Care
CUST07673,2022-11-13,Paid Instagram,1351.18,Kolkata,Tier 1,22,Female,Personal Care
CUST07674,2023-09-11,Influencer,1958.82,Mumbai,Tier 1,34,Male,Skincare
CUST07675,2023-03-27,Paid Google,1061.95,Delhi,Tier 1,49,Male,Haircare
CUST07676,2022-08-16,Paid Instagram,1045.95,Jaipur,Tier 2,30,Male,Personal Care
CUST07677,2023-12-26,Paid Instagram,844.63,Indore,Tier 3,18,Male,Supplements
CUST07678,2022-10-29,Influencer,1624.77,Kochi,Tier 2,28,Male,Skincare
CUST07679,2022-01-30,Email Referral,161.18,Mumbai,Tier 1,42,Female,Personal Care
CUST07680,2023-03-25,Paid Instagram,1218.53,Mumbai,Tier 1,41,Male,Haircare
CUST07681,2023-06-10,Email Referral,295.33,Kochi,Tier 2,21,Male,Supplements
CUST07682,2024-03-08,Influencer,1502.8,Surat,Tier 2,47,Female,Haircare
CUST07683,2022-11-22,Email Referral,219.29,Bengaluru,Tier 1,35,Female,Personal Care
CUST07684,2023-02-04,Paid Google,647.56,Hyderabad,Tier 1,47,Male,Skincare
CUST07685,2024-04-21,Direct,53.9,Mumbai,Tier 1,49,Female,Skincare
CUST07686,2023-10-04,Organic Search,213.34,Chennai,Tier 1,41,Female,Personal Care
CUST07687,2024-04-07,Organic Search,289.64,Delhi,Tier 1,44,Female,Supplements
CUST07688,2023-04-17,Paid Instagram,1009.66,Hyderabad,Tier 1,33,Female,Supplements
CUST07689,2024-05-10,Influencer,1172.14,Chennai,Tier 1,45,Male,Haircare
CUST07690,2024-04-18,Organic Search,156.05,Delhi,Tier 1,27,Female,Personal Care
CUST07691,2022-08-11,Influencer,2054.67,Mumbai,Tier 1,18,Female,Haircare
CUST07692,2023-08-20,Paid Instagram,1295.84,Chennai,Tier 1,18,Female,Supplements
CUST07693,2022-09-11,Paid Instagram,1287.94,Chennai,Tier 1,44,Female,Supplements
CUST07694,2023-11-04,Email Referral,316.56,Pune,Tier 1,24,Male,Skincare
CUST07695,2023-03-20,Email Referral,150.08,Bengaluru,Tier 1,40,Female,Personal Care
CUST07696,2024-01-28,Paid Instagram,1158.67,Jaipur,Tier 2,38,Female,Haircare
CUST07697,2023-04-18,Organic Search,212.73,Kolkata,Tier 1,35,Female,Personal Care
CUST07698,2022-03-11,Organic Search,252.54,Jaipur,Tier 2,25,Female,Haircare
CUST07699,2023-03-07,Organic Search,206.13,Surat,Tier 2,52,Female,Haircare
CUST07700,2023-03-01,Paid Google,950.24,Mumbai,Tier 1,42,Male,Personal Care
CUST07701,2023-04-12,Email Referral,241.54,Chandigarh,Tier 2,29,Female,Supplements
