order_item_id,order_id,customer_id,product_name,category,mrp,selling_price,quantity,line_revenue,line_cogs
ITEM00105561,ORD0010556,CUST06901,Iron + Folic Acid,Supplements,499,499.0,1,499.0,85
ITEM00105571,ORD0010557,CUST06901,Charcoal Body Wash,Personal Care,399,399.0,2,798.0,140
ITEM00105581,ORD0010558,CUST06902,Hand Cream Repair,Personal Care,349,349.0,1,349.0,60
ITEM00105591,ORD0010559,CUST06903,Scalp Scrub,Haircare,399,399.0,1,399.0,70
ITEM00105592,ORD0010559,CUST06903,Lip Balm SPF 15,Personal Care,199,199.0,1,199.0,35
ITEM00105593,ORD0010559,CUST06903,Anti-Dandruff Shampoo,Haircare,449,449.0,1,449.0,80
ITEM00105601,ORD0010560,CUST06903,Anti-Dandruff Shampoo,Haircare,449,449.0,1,449.0,80
ITEM00105611,ORD0010561,CUST06904,Anti-Dandruff Shampoo,Haircare,449,381.65,2,763.3,160
ITEM00105612,ORD0010561,CUST06904,Retinol Night Cream,Skincare,1199,1019.15,1,1019.15,240
ITEM00105621,ORD0010562,CUST06905,Scalp Scrub,Haircare,399,319.2,1,319.2,70
ITEM00105631,ORD0010563,CUST06906,SPF 50 Sunscreen,Skincare,599,569.05,1,569.05,110
ITEM00105641,ORD0010564,CUST06907,Biotin Hair Serum,Haircare,699,699.0,2,1398.0,260
ITEM00105651,ORD0010565,CUST06908,Face Wash Gel,Skincare,349,296.65,1,296.65,60
ITEM00105661,ORD0010566,CUST06909,Lip Balm SPF 15,Personal Care,199,189.05,1,189.05,35
ITEM00105662,ORD0010566,CUST06909,Iron + Folic Acid,Supplements,499,474.05,2,948.1,170
ITEM00105663,ORD0010566,CUST06909,Biotin Tablets 10000mcg,Supplements,799,759.05,3,2277.15,450
ITEM00105671,ORD0010567,CUST06910,Keratin Hair Mask,Haircare,899,854.05,1,854.05,160
ITEM00105681,ORD0010568,CUST06910,Vitamin C Serum,Skincare,899,854.05,1,854.05,180
ITEM00105682,ORD0010568,CUST06910,Hyaluronic Moisturizer,Skincare,799,759.05,1,759.05,150
ITEM00105683,ORD0010568,CUST06910,Hyaluronic Moisturizer,Skincare,799,759.05,1,759.05,150
ITEM00105691,ORD0010569,CUST06910,Charcoal Body Wash,Personal Care,399,379.05,1,379.05,70
ITEM00105692,ORD0010569,CUST06910,Omega 3 Fish Oil,Supplements,899,854.05,1,854.05,170
ITEM00105701,ORD0010570,CUST06910,SPF 50 Sunscreen,Skincare,599,539.1,1,539.1,110
ITEM00105702,ORD0010570,CUST06910,Omega 3 Fish Oil,Supplements,899,809.1,1,809.1,170
ITEM00105711,ORD0010571,CUST06911,Keratin Hair Mask,Haircare,899,809.1,1,809.1,160
ITEM00105721,ORD0010572,CUST06911,Anti-Dandruff Shampoo,Haircare,449,449.0,3,1347.0,240
ITEM00105722,ORD0010572,CUST06911,Onion Hair Oil,Haircare,549,549.0,3,1647.0,270
ITEM00105731,ORD0010573,CUST06912,Charcoal Body Wash,Personal Care,399,359.1,1,359.1,70
ITEM00105741,ORD0010574,CUST06912,Charcoal Body Wash,Personal Care,399,359.1,2,718.2,140
ITEM00105751,ORD0010575,CUST06913,Omega 3 Fish Oil,Supplements,899,854.05,1,854.05,170
ITEM00105752,ORD0010575,CUST06913,Omega 3 Fish Oil,Supplements,899,854.05,2,1708.1,340
ITEM00105761,ORD0010576,CUST06914,Collagen Powder,Supplements,1499,1349.1,2,2698.2,640
ITEM00105771,ORD0010577,CUST06915,Face Wash Gel,Skincare,349,314.1,1,314.1,60
ITEM00105781,ORD0010578,CUST06916,Charcoal Body Wash,Personal Care,399,399.0,1,399.0,70
ITEM00105791,ORD0010579,CUST06917,Face Wash Gel,Skincare,349,331.55,1,331.55,60
ITEM00105801,ORD0010580,CUST06918,Anti-Dandruff Shampoo,Haircare,449,426.55,1,426.55,80
ITEM00105802,ORD0010580,CUST06918,Keratin Hair Mask,Haircare,899,854.05,1,854.05,160
ITEM00105803,ORD0010580,CUST06918,Biotin Hair Serum,Haircare,699,664.05,1,664.05,130
ITEM00105811,ORD0010581,CUST06919,Charcoal Body Wash,Personal Care,399,359.1,1,359.1,70
ITEM00105821,ORD0010582,CUST06920,Onion Hair Oil,Haircare,549,466.65,1,466.65,90
ITEM00105822,ORD0010582,CUST06920,Lip Balm SPF 15,Personal Care,199,169.15,1,169.15,35
ITEM00105823,ORD0010582,CUST06920,Vitamin D3 + K2,Supplements,699,594.15,1,594.15,120
ITEM00105831,ORD0010583,CUST06921,Face Wash Gel,Skincare,349,349.0,1,349.0,60
ITEM00105832,ORD0010583,CUST06921,Hand Cream Repair,Personal Care,349,349.0,1,349.0,60
ITEM00105841,ORD0010584,CUST06921,Intimate Wash,Personal Care,449,381.65,1,381.65,80
ITEM00105851,ORD0010585,CUST06921,Deodorant Roll-On,Personal Care,299,254.15,2,508.3,100
ITEM00105861,ORD0010586,CUST06921,Biotin Tablets 10000mcg,Supplements,799,639.2,1,639.2,150
ITEM00105871,ORD0010587,CUST06922,Biotin Hair Serum,Haircare,699,629.1,1,629.1,130
ITEM00105872,ORD0010587,CUST06922,Onion Hair Oil,Haircare,549,494.1,1,494.1,90
ITEM00105881,ORD0010588,CUST06923,Hyaluronic Moisturizer,Skincare,799,759.05,1,759.05,150
ITEM00105882,ORD0010588,CUST06923,Hyaluronic Moisturizer,Skincare,799,759.05,1,759.05,150
ITEM00105891,ORD0010589,CUST06923,Scalp Scrub,Haircare,399,339.15,1,339.15,70
ITEM00105901,ORD0010590,CUST06923,Scalp Scrub,Haircare,399,399.0,1,399.0,70
ITEM00105911,ORD0010591,CUST06923,Hyaluronic Moisturizer,Skincare,799,759.05,1,759.05,150
ITEM00105921,ORD0010592,CUST06924,Collagen Powder,Supplements,1499,1499.0,2,2998.0,640
ITEM00105931,ORD0010593,CUST06925,SPF 50 Sunscreen,Skincare,599,599.0,1,599.0,110
ITEM00105932,ORD0010593,CUST06925,Hyaluronic Moisturizer,Skincare,799,799.0,1,799.0,150
ITEM00105941,ORD0010594,CUST06925,Hyaluronic Moisturizer,Skincare,799,679.15,1,679.15,150
ITEM00105951,ORD0010595,CUST06925,Retinol Night Cream,Skincare,1199,1139.05,1,1139.05,240
ITEM00105961,ORD0010596,CUST06926,Iron + Folic Acid,Supplements,499,499.0,1,499.0,85
ITEM00105971,ORD0010597,CUST06927,Deodorant Roll-On,Personal Care,299,284.05,1,284.05,50
ITEM00105972,ORD0010597,CUST06927,Onion Hair Oil,Haircare,549,521.55,1,521.55,90
ITEM00105981,ORD0010598,CUST06927,Keratin Hair Mask,Haircare,899,899.0,1,899.0,160
ITEM00105991,ORD0010599,CUST06928,Hyaluronic Moisturizer,Skincare,799,799.0,1,799.0,150
ITEM00105992,ORD0010599,CUST06928,Face Wash Gel,Skincare,349,349.0,1,349.0,60
ITEM00105993,ORD0010599,CUST06928,Retinol Night Cream,Skincare,1199,1199.0,1,1199.0,240
ITEM00106001,ORD0010600,CUST06929,Iron + Folic Acid,Supplements,499,424.15,1,424.15,85
ITEM00106011,ORD0010601,CUST06930,Deodorant Roll-On,Personal Care,299,299.0,1,299.0,50
ITEM00106012,ORD0010601,CUST06930,Retinol Night Cream,Skincare,1199,1199.0,1,1199.0,240
ITEM00106013,ORD0010601,CUST06930,Retinol Night Cream,Skincare,1199,1199.0,1,1199.0,240
ITEM00106021,ORD0010602,CUST06930,Hyaluronic Moisturizer,Skincare,799,799.0,3,2397.0,450
ITEM00106031,ORD0010603,CUST06930,Collagen Powder,Supplements,1499,1499.0,1,1499.0,320
ITEM00106041,ORD0010604,CUST06930,SPF 50 Sunscreen,Skincare,599,539.1,2,1078.2,220
ITEM00106042,ORD0010604,CUST06930,Charcoal Body Wash,Personal Care,399,359.1,1,359.1,70
ITEM00106051,ORD0010605,CUST06930,Hyaluronic Moisturizer,Skincare,799,679.15,1,679.15,150
ITEM00106061,ORD0010606,CUST06931,Deodorant Roll-On,Personal Care,299,269.1,1,269.1,50
ITEM00106062,ORD0010606,CUST06931,Hand Cream Repair,Personal Care,349,314.1,2,628.2,120
ITEM00106063,ORD0010606,CUST06931,Deodorant Roll-On,Personal Care,299,269.1,1,269.1,50
ITEM00106071,ORD0010607,CUST06932,Retinol Night Cream,Skincare,1199,1199.0,1,1199.0,240
ITEM00106081,ORD0010608,CUST06933,Face Wash Gel,Skincare,349,296.65,2,593.3,120
ITEM00106082,ORD0010608,CUST06933,Vitamin C Serum,Skincare,899,764.15,1,764.15,180
ITEM00106091,ORD0010609,CUST06934,Collagen Powder,Supplements,1499,1349.1,1,1349.1,320
ITEM00106101,ORD0010610,CUST06934,Vitamin D3 + K2,Supplements,699,699.0,1,699.0,120
ITEM00106102,ORD0010610,CUST06934,Vitamin C Serum,Skincare,899,899.0,2,1798.0,360
ITEM00106111,ORD0010611,CUST06935,Face Wash Gel,Skincare,349,331.55,1,331.55,60
ITEM00106121,ORD0010612,CUST06936,Hyaluronic Moisturizer,Skincare,799,639.2,1,639.2,150
ITEM00106131,ORD0010613,CUST06936,Hyaluronic Moisturizer,Skincare,799,719.1,2,1438.2,300
ITEM00106141,ORD0010614,CUST06937,Biotin Hair Serum,Haircare,699,699.0,1,699.0,130
ITEM00106151,ORD0010615,CUST06938,Lip Balm SPF 15,Personal Care,199,189.05,1,189.05,35
ITEM00106152,ORD0010615,CUST06938,Intimate Wash,Personal Care,449,426.55,1,426.55,80
ITEM00106161,ORD0010616,CUST06938,Hand Cream Repair,Personal Care,349,279.2,2,558.4,120
ITEM00106171,ORD0010617,CUST06938,Intimate Wash,Personal Care,449,426.55,1,426.55,80
ITEM00106181,ORD0010618,CUST06939,Vitamin D3 + K2,Supplements,699,699.0,1,699.0,120
ITEM00106182,ORD0010618,CUST06939,Hyaluronic Moisturizer,Skincare,799,799.0,1,799.0,150
ITEM00106183,ORD0010618,CUST06939,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00106191,ORD0010619,CUST06939,Collagen Powder,Supplements,1499,1424.05,3,4272.15,960
ITEM00106201,ORD0010620,CUST06940,Deodorant Roll-On,Personal Care,299,299.0,3,897.0,150
ITEM00106202,ORD0010620,CUST06940,Retinol Night Cream,Skincare,1199,1199.0,1,1199.0,240
ITEM00106203,ORD0010620,CUST06940,Vitamin C Serum,Skincare,899,899.0,3,2697.0,540
ITEM00106211,ORD0010621,CUST06941,Face Wash Gel,Skincare,349,279.2,1,279.2,60
ITEM00106221,ORD0010622,CUST06941,Deodorant Roll-On,Personal Care,299,269.1,1,269.1,50
ITEM00106231,ORD0010623,CUST06941,SPF 50 Sunscreen,Skincare,599,539.1,1,539.1,110
ITEM00106232,ORD0010623,CUST06941,Intimate Wash,Personal Care,449,404.1,1,404.1,80
ITEM00106241,ORD0010624,CUST06941,Biotin Hair Serum,Haircare,699,699.0,1,699.0,130
ITEM00106242,ORD0010624,CUST06941,Anti-Dandruff Shampoo,Haircare,449,449.0,2,898.0,160
ITEM00106243,ORD0010624,CUST06941,Lip Balm SPF 15,Personal Care,199,199.0,1,199.0,35
ITEM00106251,ORD0010625,CUST06942,Keratin Hair Mask,Haircare,899,719.2,1,719.2,160
ITEM00106261,ORD0010626,CUST06942,Onion Hair Oil,Haircare,549,494.1,1,494.1,90
ITEM00106262,ORD0010626,CUST06942,Scalp Scrub,Haircare,399,359.1,1,359.1,70
ITEM00106271,ORD0010627,CUST06943,Retinol Night Cream,Skincare,1199,1199.0,1,1199.0,240
ITEM00106272,ORD0010627,CUST06943,Lip Balm SPF 15,Personal Care,199,199.0,1,199.0,35
ITEM00106281,ORD0010628,CUST06944,Deodorant Roll-On,Personal Care,299,299.0,1,299.0,50
ITEM00106282,ORD0010628,CUST06944,Intimate Wash,Personal Care,449,449.0,2,898.0,160
ITEM00106291,ORD0010629,CUST06944,Lip Balm SPF 15,Personal Care,199,199.0,2,398.0,70
ITEM00106301,ORD0010630,CUST06945,Biotin Tablets 10000mcg,Supplements,799,799.0,1,799.0,150
ITEM00106311,ORD0010631,CUST06945,Hyaluronic Moisturizer,Skincare,799,759.05,1,759.05,150
ITEM00106321,ORD0010632,CUST06946,SPF 50 Sunscreen,Skincare,599,599.0,1,599.0,110
ITEM00106322,ORD0010632,CUST06946,Hyaluronic Moisturizer,Skincare,799,799.0,1,799.0,150
ITEM00106331,ORD0010633,CUST06946,Face Wash Gel,Skincare,349,349.0,1,349.0,60
ITEM00106341,ORD0010634,CUST06947,Biotin Tablets 10000mcg,Supplements,799,799.0,1,799.0,150
ITEM00106351,ORD0010635,CUST06947,Vitamin D3 + K2,Supplements,699,699.0,1,699.0,120
ITEM00106361,ORD0010636,CUST06948,Hand Cream Repair,Personal Care,349,331.55,1,331.55,60
ITEM00106371,ORD0010637,CUST06948,Hand Cream Repair,Personal Care,349,296.65,3,889.95,180
ITEM00106372,ORD0010637,CUST06948,Charcoal Body Wash,Personal Care,399,339.15,1,339.15,70
ITEM00106381,ORD0010638,CUST06949,Hand Cream Repair,Personal Care,349,314.1,3,942.3,180
ITEM00106391,ORD0010639,CUST06950,Keratin Hair Mask,Haircare,899,809.1,1,809.1,160
ITEM00106401,ORD0010640,CUST06950,Keratin Hair Mask,Haircare,899,809.1,2,1618.2,320
ITEM00106411,ORD0010641,CUST06951,Onion Hair Oil,Haircare,549,549.0,3,1647.0,270
ITEM00106412,ORD0010641,CUST06951,Collagen Powder,Supplements,1499,1499.0,1,1499.0,320
ITEM00106421,ORD0010642,CUST06952,Collagen Powder,Supplements,1499,1349.1,1,1349.1,320
ITEM00106431,ORD0010643,CUST06952,Iron + Folic Acid,Supplements,499,449.1,1,449.1,85
ITEM00106432,ORD0010643,CUST06952,Vitamin D3 + K2,Supplements,699,629.1,2,1258.2,240
ITEM00106441,ORD0010644,CUST06952,Biotin Tablets 10000mcg,Supplements,799,719.1,1,719.1,150
ITEM00106451,ORD0010645,CUST06953,Lip Balm SPF 15,Personal Care,199,179.1,1,179.1,35
ITEM00106461,ORD0010646,CUST06953,Biotin Hair Serum,Haircare,699,699.0,1,699.0,130
ITEM00106471,ORD0010647,CUST06954,Collagen Powder,Supplements,1499,1349.1,1,1349.1,320
ITEM00106481,ORD0010648,CUST06954,Deodorant Roll-On,Personal Care,299,299.0,1,299.0,50
ITEM00106482,ORD0010648,CUST06954,Hand Cream Repair,Personal Care,349,349.0,1,349.0,60
ITEM00106491,ORD0010649,CUST06954,Hand Cream Repair,Personal Care,349,314.1,2,628.2,120
ITEM00106501,ORD0010650,CUST06954,Lip Balm SPF 15,Personal Care,199,189.05,1,189.05,35
ITEM00106511,ORD0010651,CUST06955,Anti-Dandruff Shampoo,Haircare,449,404.1,2,808.2,160
ITEM00106521,ORD0010652,CUST06955,Biotin Hair Serum,Haircare,699,629.1,1,629.1,130
ITEM00106531,ORD0010653,CUST06956,Vitamin C Serum,Skincare,899,809.1,1,809.1,180
ITEM00106541,ORD0010654,CUST06957,Charcoal Body Wash,Personal Care,399,399.0,1,399.0,70
ITEM00106542,ORD0010654,CUST06957,Deodorant Roll-On,Personal Care,299,299.0,1,299.0,50
ITEM00106551,ORD0010655,CUST06958,Deodorant Roll-On,Personal Care,299,284.05,1,284.05,50
ITEM00106552,ORD0010655,CUST06958,SPF 50 Sunscreen,Skincare,599,569.05,1,569.05,110
ITEM00106561,ORD0010656,CUST06959,SPF 50 Sunscreen,Skincare,599,539.1,1,539.1,110
ITEM00106571,ORD0010657,CUST06959,SPF 50 Sunscreen,Skincare,599,599.0,2,1198.0,220
ITEM00106572,ORD0010657,CUST06959,Face Wash Gel,Skincare,349,349.0,1,349.0,60
ITEM00106581,ORD0010658,CUST06960,Biotin Hair Serum,Haircare,699,664.05,3,1992.15,390
ITEM00106591,ORD0010659,CUST06960,Keratin Hair Mask,Haircare,899,809.1,1,809.1,160
ITEM00106601,ORD0010660,CUST06961,Omega 3 Fish Oil,Supplements,899,899.0,2,1798.0,340
ITEM00106602,ORD0010660,CUST06961,Charcoal Body Wash,Personal Care,399,399.0,1,399.0,70
ITEM00106603,ORD0010660,CUST06961,Vitamin D3 + K2,Supplements,699,699.0,2,1398.0,240
ITEM00106611,ORD0010661,CUST06962,Vitamin D3 + K2,Supplements,699,699.0,2,1398.0,240
ITEM00106612,ORD0010661,CUST06962,Iron + Folic Acid,Supplements,499,499.0,1,499.0,85
ITEM00106621,ORD0010662,CUST06963,Lip Balm SPF 15,Personal Care,199,199.0,1,199.0,35
ITEM00106631,ORD0010663,CUST06964,Retinol Night Cream,Skincare,1199,1019.15,1,1019.15,240
ITEM00106632,ORD0010663,CUST06964,Face Wash Gel,Skincare,349,296.65,1,296.65,60
ITEM00106641,ORD0010664,CUST06965,Anti-Dandruff Shampoo,Haircare,449,449.0,1,449.0,80
ITEM00106651,ORD0010665,CUST06965,Keratin Hair Mask,Haircare,899,899.0,2,1798.0,320
ITEM00106661,ORD0010666,CUST06966,Scalp Scrub,Haircare,399,359.1,3,1077.3,210
ITEM00106662,ORD0010666,CUST06966,Biotin Hair Serum,Haircare,699,629.1,2,1258.2,260
ITEM00106663,ORD0010666,CUST06966,Biotin Hair Serum,Haircare,699,629.1,2,1258.2,260
ITEM00106671,ORD0010667,CUST06967,Lip Balm SPF 15,Personal Care,199,189.05,1,189.05,35
ITEM00106681,ORD0010668,CUST06968,Deodorant Roll-On,Personal Care,299,269.1,1,269.1,50
ITEM00106682,ORD0010668,CUST06968,Lip Balm SPF 15,Personal Care,199,179.1,1,179.1,35
ITEM00106691,ORD0010669,CUST06969,Biotin Hair Serum,Haircare,699,594.15,2,1188.3,260
ITEM00106701,ORD0010670,CUST06970,Omega 3 Fish Oil,Supplements,899,809.1,2,1618.2,340
ITEM00106702,ORD0010670,CUST06970,Iron + Folic Acid,Supplements,499,449.1,2,898.2,170
ITEM00106711,ORD0010671,CUST06970,Omega 3 Fish Oil,Supplements,899,854.05,1,854.05,170
ITEM00106712,ORD0010671,CUST06970,Vitamin D3 + K2,Supplements,699,664.05,3,1992.15,360
ITEM00106713,ORD0010671,CUST06970,Omega 3 Fish Oil,Supplements,899,854.05,1,854.05,170
ITEM00106721,ORD0010672,CUST06970,Charcoal Body Wash,Personal Care,399,399.0,1,399.0,70
ITEM00106731,ORD0010673,CUST06971,Lip Balm SPF 15,Personal Care,199,179.1,1,179.1,35
ITEM00106741,ORD0010674,CUST06972,Deodorant Roll-On,Personal Care,299,269.1,1,269.1,50
ITEM00106751,ORD0010675,CUST06973,Biotin Tablets 10000mcg,Supplements,799,759.05,2,1518.1,300
ITEM00106752,ORD0010675,CUST06973,Omega 3 Fish Oil,Supplements,899,854.05,1,854.05,170
ITEM00106761,ORD0010676,CUST06974,Iron + Folic Acid,Supplements,499,499.0,1,499.0,85
ITEM00106762,ORD0010676,CUST06974,Vitamin D3 + K2,Supplements,699,699.0,1,699.0,120
ITEM00106771,ORD0010677,CUST06975,Retinol Night Cream,Skincare,1199,1079.1,1,1079.1,240
ITEM00106781,ORD0010678,CUST06976,Vitamin D3 + K2,Supplements,699,629.1,3,1887.3,360
ITEM00106791,ORD0010679,CUST06977,Face Wash Gel,Skincare,349,331.55,2,663.1,120
ITEM00106801,ORD0010680,CUST06978,Iron + Folic Acid,Supplements,499,474.05,2,948.1,170
ITEM00106811,ORD0010681,CUST06979,Scalp Scrub,Haircare,399,399.0,3,1197.0,210
ITEM00106821,ORD0010682,CUST06980,Onion Hair Oil,Haircare,549,521.55,3,1564.65,270
ITEM00106831,ORD0010683,CUST06980,Scalp Scrub,Haircare,399,399.0,2,798.0,140
ITEM00106841,ORD0010684,CUST06981,Collagen Powder,Supplements,1499,1499.0,2,2998.0,640
ITEM00106851,ORD0010685,CUST06982,Face Wash Gel,Skincare,349,349.0,1,349.0,60
ITEM00106852,ORD0010685,CUST06982,Retinol Night Cream,Skincare,1199,1199.0,2,2398.0,480
ITEM00106861,ORD0010686,CUST06982,Vitamin C Serum,Skincare,899,809.1,1,809.1,180
ITEM00106862,ORD0010686,CUST06982,Hyaluronic Moisturizer,Skincare,799,719.1,1,719.1,150
ITEM00106871,ORD0010687,CUST06983,Face Wash Gel,Skincare,349,314.1,1,314.1,60
ITEM00106881,ORD0010688,CUST06984,Biotin Tablets 10000mcg,Supplements,799,799.0,1,799.0,150
ITEM00106882,ORD0010688,CUST06984,Collagen Powder,Supplements,1499,1499.0,2,2998.0,640
ITEM00106883,ORD0010688,CUST06984,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00106891,ORD0010689,CUST06984,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00106892,ORD0010689,CUST06984,Vitamin D3 + K2,Supplements,699,699.0,1,699.0,120
ITEM00106901,ORD0010690,CUST06985,Iron + Folic Acid,Supplements,499,449.1,1,449.1,85
ITEM00106911,ORD0010691,CUST06986,Vitamin C Serum,Skincare,899,899.0,2,1798.0,360
ITEM00106921,ORD0010692,CUST06986,Charcoal Body Wash,Personal Care,399,379.05,1,379.05,70
ITEM00106922,ORD0010692,CUST06986,Onion Hair Oil,Haircare,549,521.55,1,521.55,90
ITEM00106931,ORD0010693,CUST06987,Biotin Hair Serum,Haircare,699,664.05,1,664.05,130
ITEM00106941,ORD0010694,CUST06988,Hand Cream Repair,Personal Care,349,314.1,1,314.1,60
ITEM00106951,ORD0010695,CUST06988,Deodorant Roll-On,Personal Care,299,269.1,1,269.1,50
ITEM00106961,ORD0010696,CUST06988,Deodorant Roll-On,Personal Care,299,284.05,2,568.1,100
ITEM00106962,ORD0010696,CUST06988,Lip Balm SPF 15,Personal Care,199,189.05,1,189.05,35
ITEM00106963,ORD0010696,CUST06988,Hyaluronic Moisturizer,Skincare,799,759.05,1,759.05,150
ITEM00106971,ORD0010697,CUST06989,Face Wash Gel,Skincare,349,296.65,2,593.3,120
ITEM00106972,ORD0010697,CUST06989,Hyaluronic Moisturizer,Skincare,799,679.15,1,679.15,150
ITEM00106981,ORD0010698,CUST06989,Hyaluronic Moisturizer,Skincare,799,799.0,1,799.0,150
ITEM00106991,ORD0010699,CUST06990,Keratin Hair Mask,Haircare,899,899.0,2,1798.0,320
ITEM00107001,ORD0010700,CUST06991,Scalp Scrub,Haircare,399,399.0,2,798.0,140
ITEM00107011,ORD0010701,CUST06992,Iron + Folic Acid,Supplements,499,474.05,1,474.05,85
ITEM00107012,ORD0010701,CUST06992,Onion Hair Oil,Haircare,549,521.55,2,1043.1,180
ITEM00107021,ORD0010702,CUST06992,Biotin Tablets 10000mcg,Supplements,799,679.15,1,679.15,150
ITEM00107031,ORD0010703,CUST06992,Vitamin D3 + K2,Supplements,699,629.1,1,629.1,120
ITEM00107041,ORD0010704,CUST06993,Keratin Hair Mask,Haircare,899,899.0,1,899.0,160
ITEM00107051,ORD0010705,CUST06994,Retinol Night Cream,Skincare,1199,1019.15,3,3057.45,720
ITEM00107052,ORD0010705,CUST06994,SPF 50 Sunscreen,Skincare,599,509.15,1,509.15,110
ITEM00107053,ORD0010705,CUST06994,SPF 50 Sunscreen,Skincare,599,509.15,1,509.15,110
ITEM00107061,ORD0010706,CUST06994,Collagen Powder,Supplements,1499,1274.15,1,1274.15,320
ITEM00107062,ORD0010706,CUST06994,Face Wash Gel,Skincare,349,296.65,1,296.65,60
ITEM00107071,ORD0010707,CUST06995,Scalp Scrub,Haircare,399,339.15,1,339.15,70
ITEM00107072,ORD0010707,CUST06995,Retinol Night Cream,Skincare,1199,1019.15,1,1019.15,240
ITEM00107073,ORD0010707,CUST06995,Anti-Dandruff Shampoo,Haircare,449,381.65,1,381.65,80
ITEM00107081,ORD0010708,CUST06996,Keratin Hair Mask,Haircare,899,809.1,1,809.1,160
ITEM00107082,ORD0010708,CUST06996,Lip Balm SPF 15,Personal Care,199,179.1,1,179.1,35
ITEM00107091,ORD0010709,CUST06996,Charcoal Body Wash,Personal Care,399,399.0,3,1197.0,210
ITEM00107101,ORD0010710,CUST06997,Face Wash Gel,Skincare,349,314.1,1,314.1,60
ITEM00107111,ORD0010711,CUST06997,SPF 50 Sunscreen,Skincare,599,539.1,1,539.1,110
ITEM00107112,ORD0010711,CUST06997,Intimate Wash,Personal Care,449,404.1,1,404.1,80
ITEM00107113,ORD0010711,CUST06997,Hand Cream Repair,Personal Care,349,314.1,1,314.1,60
ITEM00107121,ORD0010712,CUST06997,Intimate Wash,Personal Care,449,404.1,3,1212.3,240
ITEM00107122,ORD0010712,CUST06997,SPF 50 Sunscreen,Skincare,599,539.1,2,1078.2,220
ITEM00107123,ORD0010712,CUST06997,Vitamin C Serum,Skincare,899,809.1,1,809.1,180
ITEM00107131,ORD0010713,CUST06998,Scalp Scrub,Haircare,399,339.15,1,339.15,70
ITEM00107141,ORD0010714,CUST06998,Onion Hair Oil,Haircare,549,494.1,1,494.1,90
ITEM00107151,ORD0010715,CUST06998,Scalp Scrub,Haircare,399,399.0,3,1197.0,210
ITEM00107161,ORD0010716,CUST06999,Iron + Folic Acid,Supplements,499,449.1,1,449.1,85
ITEM00107162,ORD0010716,CUST06999,Omega 3 Fish Oil,Supplements,899,809.1,1,809.1,170
ITEM00107163,ORD0010716,CUST06999,Lip Balm SPF 15,Personal Care,199,179.1,1,179.1,35
ITEM00107171,ORD0010717,CUST06999,Biotin Tablets 10000mcg,Supplements,799,679.15,1,679.15,150
ITEM00107181,ORD0010718,CUST06999,Omega 3 Fish Oil,Supplements,899,764.15,1,764.15,170
ITEM00107191,ORD0010719,CUST07000,Lip Balm SPF 15,Personal Care,199,159.2,1,159.2,35
ITEM00107201,ORD0010720,CUST07000,Iron + Folic Acid,Supplements,499,474.05,1,474.05,85
ITEM00107211,ORD0010721,CUST07001,Intimate Wash,Personal Care,449,359.2,1,359.2,80
ITEM00107212,ORD0010721,CUST07001,Onion Hair Oil,Haircare,549,439.2,1,439.2,90
ITEM00107221,ORD0010722,CUST07002,Keratin Hair Mask,Haircare,899,899.0,1,899.0,160
ITEM00107222,ORD0010722,CUST07002,Biotin Hair Serum,Haircare,699,699.0,2,1398.0,260
ITEM00107231,ORD0010723,CUST07003,Hyaluronic Moisturizer,Skincare,799,639.2,2,1278.4,300
ITEM00107241,ORD0010724,CUST07003,Retinol Night Cream,Skincare,1199,1139.05,1,1139.05,240
ITEM00107251,ORD0010725,CUST07004,Scalp Scrub,Haircare,399,339.15,3,1017.45,210
ITEM00107252,ORD0010725,CUST07004,Onion Hair Oil,Haircare,549,466.65,1,466.65,90
ITEM00107261,ORD0010726,CUST07005,Vitamin D3 + K2,Supplements,699,699.0,2,1398.0,240
ITEM00107262,ORD0010726,CUST07005,Biotin Tablets 10000mcg,Supplements,799,799.0,2,1598.0,300
ITEM00107271,ORD0010727,CUST07005,Vitamin D3 + K2,Supplements,699,699.0,1,699.0,120
ITEM00107272,ORD0010727,CUST07005,Scalp Scrub,Haircare,399,399.0,1,399.0,70
ITEM00107281,ORD0010728,CUST07006,Omega 3 Fish Oil,Supplements,899,809.1,1,809.1,170
ITEM00107282,ORD0010728,CUST07006,SPF 50 Sunscreen,Skincare,599,539.1,1,539.1,110
ITEM00107283,ORD0010728,CUST07006,Biotin Tablets 10000mcg,Supplements,799,719.1,1,719.1,150
ITEM00107291,ORD0010729,CUST07007,Collagen Powder,Supplements,1499,1349.1,1,1349.1,320
ITEM00107301,ORD0010730,CUST07007,Iron + Folic Acid,Supplements,499,499.0,1,499.0,85
ITEM00107302,ORD0010730,CUST07007,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00107303,ORD0010730,CUST07007,Iron + Folic Acid,Supplements,499,499.0,1,499.0,85
ITEM00107311,ORD0010731,CUST07008,Vitamin D3 + K2,Supplements,699,699.0,1,699.0,120
ITEM00107312,ORD0010731,CUST07008,Lip Balm SPF 15,Personal Care,199,199.0,2,398.0,70
