order_id,customer_id,order_date,order_month,order_year,order_revenue,order_cogs,shipping_cost,discount_pct,gross_profit,payment_mode,is_first_order
ORD0010341,CUST06764,2022-06-17,2022-06,2022,537.3,105,60,0.1,372.3,Credit Card,0
ORD0010342,CUST06764,2022-09-18,2022-09,2022,239.2,50,60,0.2,129.2,Credit Card,0
ORD0010343,CUST06765,2022-06-15,2022-06,2022,1398.0,260,60,0.0,1078.0,Debit Card,1
ORD0010344,CUST06766,2024-02-15,2024-02,2024,1617.3,320,60,0.1,1237.3,Credit Card,1
ORD0010345,CUST06767,2022-11-04,2022-11,2022,1296.0,225,60,0.0,1011.0,Credit Card,1
ORD0010346,CUST06767,2022-12-07,2022-12,2022,1646.0,290,60,0.0,1296.0,UPI,0
ORD0010347,CUST06768,2024-06-26,2024-06,2024,763.3,160,60,0.15,543.3,COD,1
ORD0010348,CUST06769,2022-01-26,2022-01,2022,379.05,70,60,0.05,249.05,Debit Card,1
ORD0010349,CUST06770,2022-05-23,2022-05,2022,399.0,70,60,0.0,269.0,Wallet,1
ORD0010350,CUST06771,2023-12-31,2023-12,2023,2157.6,480,60,0.2,1617.6,Debit Card,1
ORD0010351,CUST06772,2022-01-21,2022-01,2022,2998.0,640,60,0.0,2298.0,Debit Card,1
ORD0010352,CUST06773,2023-12-15,2023-12,2023,719.1,150,60,0.1,509.1,Debit Card,1
ORD0010353,CUST06773,2024-02-21,2024-02,2024,2785.5,570,60,0.1,2155.5,COD,0
ORD0010354,CUST06773,2024-06-16,2024-06,2024,1276.8,270,60,0.2,946.8,Wallet,0
ORD0010355,CUST06774,2024-02-25,2024-02,2024,2848.1,640,60,0.05,2148.1,UPI,1
ORD0010356,CUST06775,2022-03-16,2022-03,2022,494.1,90,60,0.1,344.1,UPI,1
ORD0010357,CUST06776,2022-07-26,2022-07,2022,314.1,60,60,0.1,194.1,COD,1
ORD0010358,CUST06776,2022-09-08,2022-09,2022,465.8,95,60,0.15,310.8,Credit Card,0
ORD0010359,CUST06777,2023-12-29,2023-12,2023,1278.4,290,60,0.2,928.4,Wallet,1
ORD0010360,CUST06778,2024-05-16,2024-05,2024,599.0,110,60,0.0,429.0,UPI,1
ORD0010361,CUST06778,2024-09-07,2024-09,2024,2697.0,540,60,0.0,2097.0,UPI,0
ORD0010362,CUST06779,2024-04-03,2024-04,2024,296.65,60,60,0.15,176.65,Credit Card,1
ORD0010363,CUST06779,2024-05-09,2024-05,2024,1613.1,320,60,0.05,1233.1,Wallet,0
ORD0010364,CUST06780,2022-02-05,2022-02,2022,314.1,60,60,0.1,194.1,UPI,1
ORD0010365,CUST06780,2022-05-30,2022-05,2022,629.1,130,60,0.1,439.1,COD,0
ORD0010366,CUST06781,2023-10-30,2023-10,2023,404.1,80,60,0.1,264.1,UPI,1
ORD0010367,CUST06782,2022-07-07,2022-07,2022,1438.2,310,60,0.1,1068.2,UPI,1
ORD0010368,CUST06783,2024-01-25,2024-01,2024,718.2,140,60,0.1,518.2,Debit Card,1
ORD0010369,CUST06783,2024-03-28,2024-03,2024,764.15,180,60,0.15,524.15,COD,0
ORD0010370,CUST06784,2023-06-06,2023-06,2023,1018.3,220,60,0.15,738.3,UPI,1
ORD0010371,CUST06784,2023-07-28,2023-07,2023,699.0,120,60,0.0,519.0,UPI,0
ORD0010372,CUST06784,2023-11-07,2023-11,2023,499.0,85,60,0.0,354.0,UPI,0
ORD0010373,CUST06785,2023-03-04,2023-03,2023,404.1,80,60,0.1,264.1,Credit Card,1
ORD0010374,CUST06785,2023-06-16,2023-06,2023,1043.1,190,60,0.05,793.1,UPI,0
ORD0010375,CUST06786,2024-02-05,2024-02,2024,426.55,80,60,0.05,286.55,UPI,1
ORD0010376,CUST06786,2024-05-30,2024-05,2024,698.0,120,60,0.0,518.0,UPI,0
ORD0010377,CUST06787,2023-05-23,2023-05,2023,1188.3,240,60,0.15,888.3,Debit Card,1
ORD0010378,CUST06788,2024-01-19,2024-01,2024,854.05,170,60,0.05,624.05,Debit Card,1
ORD0010379,CUST06789,2023-11-05,2023-11,2023,1090.6,210,60,0.05,820.6,UPI,1
ORD0010380,CUST06789,2024-02-14,2024-02,2024,1036.8,220,60,0.2,756.8,Credit Card,0
ORD0010381,CUST06790,2023-01-29,2023-01,2023,568.1,100,60,0.05,408.1,COD,1
ORD0010382,CUST06791,2022-10-19,2022-10,2022,1993.1,420,60,0.05,1513.1,Credit Card,1
ORD0010383,CUST06791,2022-12-10,2022-12,2022,599.0,110,60,0.0,429.0,Credit Card,0
ORD0010384,CUST06792,2023-06-30,2023-06,2023,199.0,35,60,0.0,104.0,UPI,1
ORD0010385,CUST06792,2023-10-17,2023-10,2023,1212.3,240,60,0.1,912.3,COD,0
ORD0010386,CUST06793,2022-07-05,2022-07,2022,1694.0,295,60,0.0,1339.0,Credit Card,1
ORD0010387,CUST06794,2023-01-17,2023-01,2023,2656.2,505,60,0.05,2091.2,UPI,1
ORD0010388,CUST06795,2023-06-09,2023-06,2023,2545.75,525,60,0.15,1960.75,Debit Card,1
ORD0010389,CUST06795,2023-08-11,2023-08,2023,854.05,170,60,0.05,624.05,COD,0
ORD0010390,CUST06796,2022-12-06,2022-12,2022,1708.1,350,60,0.05,1298.1,Wallet,1
ORD0010391,CUST06796,2023-01-22,2023-01,2023,3196.0,600,60,0.0,2536.0,Credit Card,0
ORD0010392,CUST06796,2023-05-16,2023-05,2023,759.05,150,60,0.05,549.05,Credit Card,0
ORD0010393,CUST06796,2023-08-13,2023-08,2023,1199.0,240,60,0.0,899.0,Credit Card,0
ORD0010394,CUST06796,2023-10-10,2023-10,2023,296.65,60,60,0.15,176.65,COD,0
ORD0010395,CUST06797,2022-09-29,2022-09,2022,1517.15,280,60,0.05,1177.15,COD,1
ORD0010396,CUST06797,2023-01-22,2023-01,2023,798.0,140,60,0.0,598.0,UPI,0
ORD0010397,CUST06798,2024-06-19,2024-06,2024,664.05,120,60,0.05,484.05,UPI,1
ORD0010398,CUST06798,2024-08-08,2024-08,2024,314.1,60,60,0.1,194.1,UPI,0
ORD0010399,CUST06799,2023-12-10,2023-12,2023,439.2,90,60,0.2,289.2,Credit Card,1
ORD0010400,CUST06799,2024-03-13,2024-03,2024,1347.3,265,60,0.1,1022.3,COD,0
ORD0010401,CUST06799,2024-04-09,2024-04,2024,988.2,180,60,0.1,748.2,UPI,0
ORD0010402,CUST06800,2022-12-07,2022-12,2022,1528.2,310,60,0.1,1158.2,Credit Card,1
ORD0010403,CUST06801,2023-06-16,2023-06,2023,1230.25,225,60,0.05,945.25,Credit Card,1
ORD0010404,CUST06801,2023-07-16,2023-07,2023,1976.4,400,60,0.1,1516.4,Wallet,0
ORD0010405,CUST06801,2023-10-30,2023-10,2023,899.0,160,60,0.0,679.0,Credit Card,0
ORD0010406,CUST06802,2023-09-28,2023-09,2023,1677.6,360,60,0.2,1257.6,UPI,1
ORD0010407,CUST06803,2024-05-20,2024-05,2024,699.0,120,60,0.0,519.0,COD,1
ORD0010408,CUST06803,2024-07-08,2024-07,2024,3096.0,570,60,0.0,2466.0,Credit Card,0
ORD0010409,CUST06803,2024-08-22,2024-08,2024,2998.0,640,60,0.0,2298.0,UPI,0
ORD0010410,CUST06804,2023-07-04,2023-07,2023,847.45,170,60,0.15,617.45,Credit Card,1
ORD0010411,CUST06805,2024-07-02,2024-07,2024,279.2,60,60,0.2,159.2,COD,1
ORD0010412,CUST06805,2024-08-21,2024-08,2024,296.65,60,60,0.15,176.65,Wallet,0
ORD0010413,CUST06806,2024-06-29,2024-06,2024,719.1,150,60,0.1,509.1,Debit Card,1
ORD0010414,CUST06807,2023-04-22,2023-04,2023,1256.4,240,60,0.1,956.4,UPI,1
ORD0010415,CUST06808,2023-02-22,2023-02,2023,1796.0,400,60,0.2,1336.0,UPI,1
ORD0010416,CUST06808,2023-06-14,2023-06,2023,628.2,120,60,0.1,448.2,Debit Card,0
ORD0010417,CUST06808,2023-09-13,2023-09,2023,359.1,70,60,0.1,229.1,Debit Card,0
ORD0010418,CUST06808,2024-01-05,2024-01,2024,508.3,100,60,0.15,348.3,COD,0
ORD0010419,CUST06808,2024-04-25,2024-04,2024,852.15,150,60,0.05,642.15,Credit Card,0
ORD0010420,CUST06809,2023-05-01,2023-05,2023,764.15,160,60,0.15,544.15,UPI,1
ORD0010421,CUST06810,2022-01-22,2022-01,2022,2278.1,480,60,0.05,1738.1,UPI,1
ORD0010422,CUST06811,2023-03-05,2023-03,2023,449.0,80,60,0.0,309.0,Debit Card,1
ORD0010423,CUST06812,2023-07-13,2023-07,2023,449.0,80,60,0.0,309.0,Debit Card,1
ORD0010424,CUST06813,2024-01-25,2024-01,2024,988.2,180,60,0.1,748.2,UPI,1
ORD0010425,CUST06814,2023-05-23,2023-05,2023,1098.0,200,60,0.0,838.0,UPI,1
ORD0010426,CUST06814,2023-06-23,2023-06,2023,1212.3,240,60,0.1,912.3,UPI,0
ORD0010427,CUST06815,2024-05-13,2024-05,2024,948.1,170,60,0.05,718.1,Credit Card,1
ORD0010428,CUST06816,2022-05-27,2022-05,2022,854.05,170,60,0.05,624.05,Credit Card,1
ORD0010429,CUST06817,2023-09-04,2023-09,2023,284.05,50,60,0.05,174.05,UPI,1
ORD0010430,CUST06817,2023-10-17,2023-10,2023,449.0,80,60,0.0,309.0,COD,0
ORD0010431,CUST06818,2022-03-13,2022-03,2022,1437.6,310,60,0.2,1067.6,UPI,1
ORD0010432,CUST06819,2023-05-06,2023-05,2023,1598.0,300,60,0.0,1238.0,Debit Card,1
ORD0010433,CUST06820,2023-06-17,2023-06,2023,719.1,150,60,0.1,509.1,Debit Card,1
ORD0010434,CUST06821,2022-04-05,2022-04,2022,331.55,60,60,0.05,211.55,UPI,1
ORD0010435,CUST06821,2022-06-26,2022-06,2022,379.05,70,60,0.05,249.05,COD,0
ORD0010436,CUST06822,2023-11-01,2023-11,2023,1139.05,240,60,0.05,839.05,COD,1
ORD0010437,CUST06823,2024-03-26,2024-03,2024,568.1,100,60,0.05,408.1,COD,1
ORD0010438,CUST06824,2024-07-03,2024-07,2024,4840.75,1165,60,0.15,3615.75,UPI,1
ORD0010439,CUST06824,2024-10-09,2024-10,2024,449.1,85,60,0.1,304.1,COD,0
ORD0010440,CUST06825,2023-12-13,2023-12,2023,1438.2,300,60,0.1,1078.2,UPI,1
ORD0010441,CUST06825,2024-04-04,2024-04,2024,509.15,110,60,0.15,339.15,COD,0
ORD0010442,CUST06826,2022-06-16,2022-06,2022,799.0,150,60,0.0,589.0,Credit Card,1
ORD0010443,CUST06827,2023-08-28,2023-08,2023,1797.0,320,60,0.0,1417.0,Credit Card,1
ORD0010444,CUST06828,2024-04-05,2024-04,2024,1328.1,260,60,0.05,1008.1,UPI,1
ORD0010445,CUST06829,2022-07-23,2022-07,2022,521.55,90,60,0.05,371.55,COD,1
ORD0010446,CUST06829,2022-08-17,2022-08,2022,1527.3,300,60,0.1,1167.3,UPI,0
ORD0010447,CUST06830,2023-01-15,2023-01,2023,1196.8,260,60,0.2,876.8,UPI,1
ORD0010448,CUST06830,2023-05-11,2023-05,2023,959.2,240,60,0.2,659.2,Credit Card,0
ORD0010449,CUST06830,2023-09-05,2023-09,2023,807.3,155,60,0.1,592.3,Credit Card,0
ORD0010450,CUST06831,2023-06-13,2023-06,2023,314.1,60,60,0.1,194.1,Credit Card,1
ORD0010451,CUST06831,2023-09-23,2023-09,2023,1598.0,300,60,0.0,1238.0,Credit Card,0
ORD0010452,CUST06832,2023-10-11,2023-10,2023,1398.0,260,60,0.0,1078.0,Debit Card,1
ORD0010453,CUST06833,2023-02-20,2023-02,2023,359.1,70,60,0.1,229.1,COD,1
ORD0010454,CUST06833,2023-06-10,2023-06,2023,697.0,120,60,0.0,517.0,Credit Card,0
ORD0010455,CUST06833,2023-08-29,2023-08,2023,169.15,35,60,0.15,74.15,COD,0
ORD0010456,CUST06833,2023-11-24,2023-11,2023,1197.6,270,60,0.2,867.6,UPI,0
ORD0010457,CUST06833,2024-01-08,2024-01,2024,898.2,180,60,0.1,658.2,COD,0
ORD0010458,CUST06834,2023-08-05,2023-08,2023,4650.25,990,60,0.05,3600.25,UPI,1
ORD0010459,CUST06834,2023-10-18,2023-10,2023,699.0,120,60,0.0,519.0,UPI,0
ORD0010460,CUST06835,2023-09-18,2023-09,2023,948.0,160,60,0.0,728.0,Credit Card,1
ORD0010461,CUST06836,2022-09-27,2022-09,2022,1097.0,190,60,0.0,847.0,UPI,1
ORD0010462,CUST06837,2022-06-24,2022-06,2022,799.0,150,60,0.0,589.0,Credit Card,1
ORD0010463,CUST06838,2022-04-08,2022-04,2022,2247.3,450,60,0.1,1737.3,Credit Card,1
ORD0010464,CUST06839,2024-04-22,2024-04,2024,2997.0,590,60,0.0,2347.0,COD,1
ORD0010465,CUST06840,2024-03-13,2024-03,2024,942.3,180,60,0.1,702.3,Debit Card,1
ORD0010466,CUST06841,2022-03-24,2022-03,2022,349.0,60,60,0.0,229.0,Credit Card,1
ORD0010467,CUST06842,2022-09-03,2022-09,2022,4045.5,895,60,0.1,3090.5,UPI,1
ORD0010468,CUST06843,2023-12-18,2023-12,2023,3226.2,610,60,0.05,2556.2,Debit Card,1
ORD0010469,CUST06844,2024-06-10,2024-06,2024,1612.45,325,60,0.15,1227.45,Credit Card,1
ORD0010470,CUST06844,2024-09-12,2024-09,2024,1612.45,325,60,0.15,1227.45,UPI,0
ORD0010471,CUST06844,2024-10-22,2024-10,2024,424.15,85,60,0.15,279.15,UPI,0
ORD0010472,CUST06845,2022-07-22,2022-07,2022,719.1,150,60,0.1,509.1,COD,1
ORD0010473,CUST06846,2022-12-08,2022-12,2022,678.3,140,60,0.15,478.3,UPI,1
ORD0010474,CUST06847,2022-04-24,2022-04,2022,2038.3,480,60,0.15,1498.3,Credit Card,1
ORD0010475,CUST06848,2022-10-30,2022-10,2022,466.65,90,60,0.15,316.65,COD,1
ORD0010476,CUST06848,2022-12-27,2022-12,2022,1612.15,300,60,0.05,1252.15,UPI,0
ORD0010477,CUST06849,2024-05-11,2024-05,2024,2795.0,500,60,0.0,2235.0,Wallet,1
ORD0010478,CUST06850,2022-01-28,2022-01,2022,1018.3,220,60,0.15,738.3,COD,1
ORD0010479,CUST06851,2022-03-28,2022-03,2022,763.3,160,60,0.15,543.3,Debit Card,1
ORD0010480,CUST06852,2023-01-31,2023-01,2023,1043.1,180,60,0.05,803.1,COD,1
ORD0010481,CUST06853,2023-09-17,2023-09,2023,399.0,70,60,0.0,269.0,Debit Card,1
ORD0010482,CUST06854,2022-05-02,2022-05,2022,2096.0,370,60,0.0,1666.0,COD,1
ORD0010483,CUST06854,2022-05-29,2022-05,2022,899.0,160,60,0.0,679.0,UPI,0
ORD0010484,CUST06854,2022-08-28,2022-08,2022,719.1,150,60,0.1,509.1,COD,0
ORD0010485,CUST06855,2022-12-22,2022-12,2022,699.0,120,60,0.0,519.0,UPI,1
ORD0010486,CUST06856,2022-11-07,2022-11,2022,2848.1,640,60,0.05,2148.1,Debit Card,1
ORD0010487,CUST06856,2022-12-29,2022-12,2022,499.0,85,60,0.0,354.0,UPI,0
ORD0010488,CUST06857,2022-04-12,2022-04,2022,254.15,50,60,0.15,144.15,COD,1
ORD0010489,CUST06858,2022-12-07,2022-12,2022,2157.3,450,60,0.1,1647.3,Credit Card,1
ORD0010490,CUST06859,2023-10-18,2023-10,2023,1098.0,180,60,0.0,858.0,COD,1
ORD0010491,CUST06860,2024-03-08,2024-03,2024,1618.2,360,60,0.1,1198.2,UPI,1
ORD0010492,CUST06861,2023-11-29,2023-11,2023,1438.2,300,60,0.1,1078.2,Debit Card,1
ORD0010493,CUST06861,2024-03-01,2024-03,2024,499.0,85,60,0.0,354.0,UPI,0
ORD0010494,CUST06861,2024-06-05,2024-06,2024,2097.0,360,60,0.0,1677.0,Credit Card,0
ORD0010495,CUST06862,2024-05-21,2024-05,2024,2380.5,480,60,0.1,1840.5,Credit Card,1
ORD0010496,CUST06862,2024-08-06,2024-08,2024,853.2,160,60,0.1,633.2,COD,0
ORD0010497,CUST06863,2022-05-28,2022-05,2022,995.6,190,60,0.05,745.6,Debit Card,1
ORD0010498,CUST06863,2022-07-28,2022-07,2022,2895.0,510,60,0.0,2325.0,Wallet,0
ORD0010499,CUST06863,2022-08-30,2022-08,2022,1399.95,270,60,0.15,1069.95,Credit Card,0
ORD0010500,CUST06863,2022-10-17,2022-10,2022,284.05,50,60,0.05,174.05,Wallet,0
ORD0010501,CUST06863,2022-11-27,2022-11,2022,1077.3,210,60,0.1,807.3,UPI,0
ORD0010502,CUST06864,2024-03-19,2024-03,2024,699.0,130,60,0.0,509.0,UPI,1
ORD0010503,CUST06865,2024-04-20,2024-04,2024,947.0,165,60,0.0,722.0,COD,1
ORD0010504,CUST06865,2024-08-07,2024-08,2024,853.1,160,60,0.05,633.1,Debit Card,0
ORD0010505,CUST06866,2024-02-10,2024-02,2024,639.2,150,60,0.2,429.2,COD,1
ORD0010506,CUST06866,2024-03-16,2024-03,2024,933.3,180,60,0.15,693.3,UPI,0
ORD0010507,CUST06867,2022-08-01,2022-08,2022,1797.3,380,60,0.1,1357.3,UPI,1
ORD0010508,CUST06868,2022-09-20,2022-09,2022,3776.4,830,60,0.1,2886.4,UPI,1
ORD0010509,CUST06869,2022-01-16,2022-01,2022,426.55,80,60,0.05,286.55,UPI,1
ORD0010510,CUST06870,2024-06-20,2024-06,2024,1783.3,410,60,0.15,1313.3,UPI,1
ORD0010511,CUST06871,2023-11-05,2023-11,2023,1798.0,340,60,0.0,1398.0,UPI,1
ORD0010512,CUST06872,2022-04-18,2022-04,2022,1047.0,180,60,0.0,807.0,Debit Card,1
ORD0010513,CUST06873,2024-06-25,2024-06,2024,254.15,50,60,0.15,144.15,COD,1
ORD0010514,CUST06873,2024-10-22,2024-10,2024,2848.1,640,60,0.05,2148.1,UPI,0
ORD0010515,CUST06874,2022-10-06,2022-10,2022,279.2,60,60,0.2,159.2,UPI,1
ORD0010516,CUST06875,2022-03-01,2022-03,2022,3196.0,595,60,0.0,2541.0,Credit Card,1
ORD0010517,CUST06876,2024-04-08,2024-04,2024,1278.4,310,60,0.2,908.4,COD,1
ORD0010518,CUST06877,2024-02-11,2024-02,2024,639.2,150,60,0.2,429.2,UPI,1
ORD0010519,CUST06878,2023-02-26,2023-02,2023,568.1,100,60,0.05,408.1,Debit Card,1
ORD0010520,CUST06879,2023-08-03,2023-08,2023,799.0,150,60,0.0,589.0,Credit Card,1
ORD0010521,CUST06880,2022-08-01,2022-08,2022,615.6,115,60,0.05,440.6,Debit Card,1
ORD0010522,CUST06881,2023-01-13,2023-01,2023,1315.8,300,60,0.15,955.8,Wallet,1
ORD0010523,CUST06881,2023-04-28,2023-04,2023,878.4,180,60,0.2,638.4,Credit Card,0
ORD0010524,CUST06882,2024-01-16,2024-01,2024,1348.2,280,60,0.1,1008.2,Debit Card,1
ORD0010525,CUST06882,2024-04-06,2024-04,2024,948.1,170,60,0.05,718.1,UPI,0
ORD0010526,CUST06883,2022-09-04,2022-09,2022,889.95,180,60,0.15,649.95,COD,1
ORD0010527,CUST06884,2022-09-30,2022-09,2022,1198.0,220,60,0.0,918.0,Credit Card,1
ORD0010528,CUST06885,2023-09-21,2023-09,2023,1138.1,220,60,0.05,858.1,UPI,1
ORD0010529,CUST06886,2022-08-27,2022-08,2022,854.05,180,60,0.05,614.05,Credit Card,1
ORD0010530,CUST06887,2023-05-29,2023-05,2023,719.1,150,60,0.1,509.1,Credit Card,1
ORD0010531,CUST06888,2022-12-26,2022-12,2022,2037.45,450,60,0.15,1527.45,UPI,1
ORD0010532,CUST06889,2022-12-11,2022-12,2022,1798.0,340,60,0.0,1398.0,Credit Card,1
ORD0010533,CUST06889,2023-03-02,2023-03,2023,1258.2,240,60,0.1,958.2,UPI,0
ORD0010534,CUST06890,2023-03-11,2023-03,2023,399.0,70,60,0.0,269.0,Debit Card,1
ORD0010535,CUST06890,2023-04-18,2023-04,2023,699.0,120,60,0.0,519.0,UPI,0
ORD0010536,CUST06891,2023-07-20,2023-07,2023,798.0,140,60,0.0,598.0,UPI,1
ORD0010537,CUST06891,2023-10-11,2023-10,2023,3196.0,620,60,0.0,2516.0,Credit Card,0
ORD0010538,CUST06891,2024-01-12,2024-01,2024,809.1,160,60,0.1,589.1,Debit Card,0
ORD0010539,CUST06892,2022-03-03,2022-03,2022,349.0,60,60,0.0,229.0,UPI,1
ORD0010540,CUST06892,2022-05-18,2022-05,2022,718.2,140,60,0.1,518.2,COD,0
ORD0010541,CUST06892,2022-07-10,2022-07,2022,1659.65,310,60,0.05,1289.65,UPI,0
ORD0010542,CUST06893,2023-01-31,2023-01,2023,1437.6,330,60,0.2,1047.6,UPI,1
ORD0010543,CUST06893,2023-03-04,2023-03,2023,799.0,150,60,0.0,589.0,Credit Card,0
ORD0010544,CUST06893,2023-05-25,2023-05,2023,359.2,80,60,0.2,219.2,Debit Card,0
ORD0010545,CUST06893,2023-07-12,2023-07,2023,1708.1,320,60,0.05,1328.1,Debit Card,0
ORD0010546,CUST06893,2023-11-02,2023-11,2023,1437.3,280,60,0.1,1097.3,UPI,0
ORD0010547,CUST06894,2023-10-04,2023-10,2023,2097.0,390,60,0.0,1647.0,UPI,1
ORD0010548,CUST06895,2023-01-08,2023-01,2023,399.0,70,60,0.0,269.0,Credit Card,1
ORD0010549,CUST06896,2022-03-04,2022-03,2022,3597.0,720,60,0.0,2817.0,Credit Card,1
ORD0010550,CUST06896,2022-04-07,2022-04,2022,479.2,110,60,0.2,309.2,Debit Card,0
ORD0010551,CUST06897,2022-08-07,2022-08,2022,899.0,170,60,0.0,669.0,Credit Card,1
ORD0010552,CUST06898,2023-10-23,2023-10,2023,381.65,80,60,0.15,241.65,Wallet,1
ORD0010553,CUST06899,2023-09-25,2023-09,2023,507.45,105,60,0.15,342.45,UPI,1
ORD0010554,CUST06900,2022-05-10,2022-05,2022,199.0,35,60,0.0,104.0,Credit Card,1
ORD0010555,CUST06901,2024-01-25,2024-01,2024,748.0,130,60,0.0,558.0,Debit Card,1
ORD0010556,CUST06901,2024-02-20,2024-02,2024,499.0,85,60,0.0,354.0,Credit Card,0
ORD0010557,CUST06901,2024-05-18,2024-05,2024,798.0,140,60,0.0,598.0,Credit Card,0
ORD0010558,CUST06902,2022-11-12,2022-11,2022,349.0,60,60,0.0,229.0,UPI,1
ORD0010559,CUST06903,2023-09-26,2023-09,2023,1047.0,185,60,0.0,802.0,Wallet,1
ORD0010560,CUST06903,2023-10-26,2023-10,2023,449.0,80,60,0.0,309.0,COD,0
ORD0010561,CUST06904,2023-02-27,2023-02,2023,1782.45,400,60,0.15,1322.45,Credit Card,1
ORD0010562,CUST06905,2022-10-20,2022-10,2022,319.2,70,60,0.2,189.2,UPI,1
ORD0010563,CUST06906,2022-03-09,2022-03,2022,569.05,110,60,0.05,399.05,Credit Card,1
ORD0010564,CUST06907,2022-05-26,2022-05,2022,1398.0,260,60,0.0,1078.0,Credit Card,1
ORD0010565,CUST06908,2023-07-20,2023-07,2023,296.65,60,60,0.15,176.65,UPI,1
ORD0010566,CUST06909,2023-02-20,2023-02,2023,3414.3,655,60,0.05,2699.3,Credit Card,1
ORD0010567,CUST06910,2023-03-01,2023-03,2023,854.05,160,60,0.05,634.05,UPI,1
ORD0010568,CUST06910,2023-04-04,2023-04,2023,2372.15,480,60,0.05,1832.15,Credit Card,0
ORD0010569,CUST06910,2023-07-24,2023-07,2023,1233.1,240,60,0.05,933.1,Credit Card,0
ORD0010570,CUST06910,2023-10-31,2023-10,2023,1348.2,280,60,0.1,1008.2,UPI,0
ORD0010571,CUST06911,2024-03-22,2024-03,2024,809.1,160,60,0.1,589.1,UPI,1
ORD0010572,CUST06911,2024-07-18,2024-07,2024,2994.0,510,60,0.0,2424.0,UPI,0
ORD0010573,CUST06912,2022-03-05,2022-03,2022,359.1,70,60,0.1,229.1,UPI,1
ORD0010574,CUST06912,2022-06-23,2022-06,2022,718.2,140,60,0.1,518.2,Debit Card,0
ORD0010575,CUST06913,2023-02-16,2023-02,2023,2562.15,510,60,0.05,1992.15,UPI,1
ORD0010576,CUST06914,2023-06-09,2023-06,2023,2698.2,640,60,0.1,1998.2,COD,1
ORD0010577,CUST06915,2024-04-11,2024-04,2024,314.1,60,60,0.1,194.1,UPI,1
ORD0010578,CUST06916,2022-01-24,2022-01,2022,399.0,70,60,0.0,269.0,Debit Card,1
ORD0010579,CUST06917,2023-10-10,2023-10,2023,331.55,60,60,0.05,211.55,UPI,1
ORD0010580,CUST06918,2023-09-10,2023-09,2023,1944.65,370,60,0.05,1514.65,COD,1
ORD0010581,CUST06919,2023-03-18,2023-03,2023,359.1,70,60,0.1,229.1,COD,1
ORD0010582,CUST06920,2023-07-07,2023-07,2023,1229.95,245,60,0.15,924.95,UPI,1
ORD0010583,CUST06921,2023-10-23,2023-10,2023,698.0,120,60,0.0,518.0,UPI,1
ORD0010584,CUST06921,2024-01-13,2024-01,2024,381.65,80,60,0.15,241.65,UPI,0
ORD0010585,CUST06921,2024-03-04,2024-03,2024,508.3,100,60,0.15,348.3,UPI,0
ORD0010586,CUST06921,2024-04-22,2024-04,2024,639.2,150,60,0.2,429.2,Debit Card,0
ORD0010587,CUST06922,2023-06-17,2023-06,2023,1123.2,220,60,0.1,843.2,COD,1
ORD0010588,CUST06923,2022-09-06,2022-09,2022,1518.1,300,60,0.05,1158.1,Credit Card,1
ORD0010589,CUST06923,2022-10-01,2022-10,2022,339.15,70,60,0.15,209.15,UPI,0
ORD0010590,CUST06923,2022-11-14,2022-11,2022,399.0,70,60,0.0,269.0,Debit Card,0
ORD0010591,CUST06923,2022-12-26,2022-12,2022,759.05,150,60,0.05,549.05,UPI,0
ORD0010592,CUST06924,2023-05-24,2023-05,2023,2998.0,640,60,0.0,2298.0,COD,1
ORD0010593,CUST06925,2024-06-17,2024-06,2024,1398.0,260,60,0.0,1078.0,Debit Card,1
ORD0010594,CUST06925,2024-08-30,2024-08,2024,679.15,150,60,0.15,469.15,COD,0
ORD0010595,CUST06925,2024-10-25,2024-10,2024,1139.05,240,60,0.05,839.05,COD,0
ORD0010596,CUST06926,2023-09-11,2023-09,2023,499.0,85,60,0.0,354.0,UPI,1
ORD0010597,CUST06927,2023-01-19,2023-01,2023,805.6,140,60,0.05,605.6,Credit Card,1
ORD0010598,CUST06927,2023-02-22,2023-02,2023,899.0,160,60,0.0,679.0,UPI,0
ORD0010599,CUST06928,2022-09-26,2022-09,2022,2347.0,450,60,0.0,1837.0,UPI,1
ORD0010600,CUST06929,2023-08-15,2023-08,2023,424.15,85,60,0.15,279.15,UPI,1
ORD0010601,CUST06930,2023-01-11,2023-01,2023,2697.0,530,60,0.0,2107.0,COD,1
ORD0010602,CUST06930,2023-04-19,2023-04,2023,2397.0,450,60,0.0,1887.0,UPI,0
ORD0010603,CUST06930,2023-07-17,2023-07,2023,1499.0,320,60,0.0,1119.0,Wallet,0
ORD0010604,CUST06930,2023-10-02,2023-10,2023,1437.3,290,60,0.1,1087.3,UPI,0
ORD0010605,CUST06930,2024-01-12,2024-01,2024,679.15,150,60,0.15,469.15,Credit Card,0
ORD0010606,CUST06931,2022-10-23,2022-10,2022,1166.4,220,60,0.1,886.4,Credit Card,1
ORD0010607,CUST06932,2022-06-11,2022-06,2022,1199.0,240,60,0.0,899.0,Credit Card,1
ORD0010608,CUST06933,2022-05-19,2022-05,2022,1357.45,300,60,0.15,997.45,Credit Card,1
ORD0010609,CUST06934,2022-10-28,2022-10,2022,1349.1,320,60,0.1,969.1,COD,1
ORD0010610,CUST06934,2022-12-17,2022-12,2022,2497.0,480,60,0.0,1957.0,Credit Card,0
